record_id,source_table,entity_text,entity_label,canonical_name,entity_id,start_char,end_char
1724,patents,B. NARASIMHA RAO,APPLICANT,B. NARASIMHA RAO,B_NARASIMHA_RAO,0,16
1724,patents,PADIDHAPU RAJENDRA,APPLICANT,PADIDHAPU RAJENDRA,PADIDHAPU_RAJENDRA,19,37
1724,patents,"CMR INSTITUTE OF TECHNOLOGY, BENGALURU",APPLICANT,"CMR Institute of Technology, Bengaluru",CMR_INSTITUTE_OF_TECHNOLOGY_BENGALURU,40,78
1724,patents,B. NARASIMHA RAO,INVENTOR,B. NARASIMHA RAO,B_NARASIMHA_RAO,0,16
1724,patents,PADIDHAPU RAJENDRA,INVENTOR,PADIDHAPU RAJENDRA,PADIDHAPU_RAJENDRA,19,37
1724,patents,G01N21/64,IPC,G01N21/64,IPC02734,22,31
1724,patents,G01N35/02,IPC,G01N35/02,IPC02814,45,54
1724,patents,BIOTECHNOLOGY,FIELD,BIOTECHNOLOGY,BIOTECHNOLOGY,0,13
1725,patents,CMR Institute of Technology,ORG,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,,
1725,patents,Bengaluru,GPE,Bengaluru,BENGALURU,,
1725,patents,ATYAM NAGESWARA RAO,APPLICANT,ATYAM NAGESWARA RAO,ATYAM_NAGESWARA_RAO,0,19
1725,patents,Prof. Santosh Kathari,APPLICANT,Prof. Santosh Kathari,PROF_SANTOSH_KATHARI,22,43
1725,patents,Dr. Sandeep Kumar M,APPLICANT,Dr. Sandeep Kumar M,DR_SANDEEP_KUMAR_M,46,65
1725,patents,Dr. Jahnavi M,APPLICANT,Dr. Jahnavi M,DR_JAHNAVI_M,68,81
1725,patents,Mr. N Nagasubba Reddy,APPLICANT,Mr. N Nagasubba Reddy,MR_N_NAGASUBBA_REDDY,84,105
1725,patents,"CMR Institute of Technology, Bengaluru",APPLICANT,"CMR Institute of Technology, Bengaluru",CMR_INSTITUTE_OF_TECHNOLOGY_BENGALURU,108,146
1725,patents,ATYAM NAGESWARA RAO,INVENTOR,ATYAM NAGESWARA RAO,ATYAM_NAGESWARA_RAO,0,19
1725,patents,Santosh Kathari,INVENTOR,Santosh Kathari,SANTOSH_KATHARI,22,37
1725,patents,Dr. Sandeep Kumar M,INVENTOR,Dr. Sandeep Kumar M,DR_SANDEEP_KUMAR_M,40,59
1725,patents,Dr. Jahnavi M,INVENTOR,Dr. Jahnavi M,DR_JAHNAVI_M,62,75
1725,patents,Mr. N Nagasubba Reddy,INVENTOR,Mr. N Nagasubba Reddy,MR_N_NAGASUBBA_REDDY,78,99
1725,patents,G06Q30/02,IPC,G06Q30/02,IPC03257,0,9
1725,patents,G06Q50/00,IPC,G06Q50/00,IPC03270,22,31
1725,patents,G06Q10/06,IPC,G06Q10/06,IPC03236,33,42
1725,patents,G06N20/00,IPC,G06N20/00,IPC03207,44,53
1725,patents,COMPUTER SCIENCE,FIELD,COMPUTER SCIENCE,COMPUTER_SCIENCE,0,16
1726,patents,CMR Institute of Technology,ORG,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,,
1726,patents,Bengaluru,GPE,Bengaluru,BENGALURU,,
1726,patents,ANASWARA VENUNADH,APPLICANT,ANASWARA VENUNADH,ANASWARA_VENUNADH,0,17
1726,patents,Deepa H,APPLICANT,Deepa H,DEEPA_H,20,27
1726,patents,Dr. Ciyamala Kushbu S,APPLICANT,Dr. Ciyamala Kushbu S,DR_CIYAMALA_KUSHBU_S,30,51
1726,patents,CH Manasa,APPLICANT,CH Manasa,CH_MANASA,54,63
1726,patents,CMR Institute of Technology,APPLICANT,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,66,93
1726,patents,ANASWARA VENUNADH,INVENTOR,Anaswara Venunadh,ANASWARA_VENUNADH,0,17
1726,patents,Deepa H,INVENTOR,Deepa H,DEEPA_H,20,27
1726,patents,Dr. Ciyamala Kushbu S,INVENTOR,Dr. Ciyamala Kushbu S,DR_CIYAMALA_KUSHBU_S,30,51
1726,patents,CH Manasa,INVENTOR,CH Manasa,CH_MANASA,54,63
1726,patents,CMR Institute of Technology,INVENTOR,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,66,93
1726,patents,A61B5/024,IPC,A61B5/024,IPC00373,0,9
1726,patents,G06F3/01,IPC,G06F3/01,IPC03125,11,19
1726,patents,A61M21/00,IPC,A61M21/00,IPC00771,21,30
1726,patents,A61M21/02,IPC,A61M21/02,IPC00772,32,41
1726,patents,A61B5/0205,IPC,A61B5/0205,IPC00371,43,53
1726,patents,BIO-MEDICAL ENGINEERING,FIELD,BIO-MEDICAL ENGINEERING,BIOMEDICAL_ENGINEERING,0,23
1727,patents,CMR Institute of Technology,ORG,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,,
1727,patents,Bengaluru,GPE,Bengaluru,BENGALURU,,
1727,patents,Dr Bommanna K,APPLICANT,Dr Bommanna K,DR_BOMMANNA_K,0,13
1727,patents,Prashant S. Hatti,APPLICANT,Prashant S. Hatti,PRASHANT_S_HATTI,16,33
1727,patents,Manikandan H,APPLICANT,Manikandan H,MANIKANDAN_H,36,48
1727,patents,Anupama B Somanakatti,APPLICANT,Anupama B Somanakatti,ANUPAMA_B_SOMANAKATTI,51,72
1727,patents,CMR Institute of Technology,APPLICANT,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,75,102
1727,patents,Manikandan H,INVENTOR,Manikandan H,MANIKANDAN_H,0,12
1727,patents,Prashant S. Hatti,INVENTOR,Prashant S. Hatti,PRASHANT_S_HATTI,15,32
1727,patents,Dr Bommanna K,INVENTOR,Dr Bommanna K,DR_BOMMANNA_K,35,48
1727,patents,Somanakatti,INVENTOR,Somanakatti,SOMANAKATTI,61,72
1727,patents,A61B5/00,IPC,A61B5/00,IPC00368,0,8
1727,patents,A61B5/0205,IPC,A61B5/0205,IPC00371,10,20
1727,patents,A61B5/024,IPC,A61B5/024,IPC00373,22,31
1727,patents,BIO-MEDICAL ENGINEERING,FIELD,BIO-MEDICAL ENGINEERING,BIOMEDICAL_ENGINEERING,0,23
1728,patents,CMR Institute of Technology,ORG,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,,
1728,patents,Bengaluru,GPE,Bengaluru,BENGALURU,,
1728,patents,Manikandan H,APPLICANT,Manikandan H,MANIKANDAN_H,0,12
1728,patents,Prashant S. Hatti,APPLICANT,Prashant S. Hatti,PRASHANT_S_HATTI,15,32
1728,patents,Dr Bommanna K,APPLICANT,Dr Bommanna K,DR_BOMMANNA_K,35,48
1728,patents,Anupama B Somanakatti,APPLICANT,Anupama B Somanakatti,ANUPAMA_B_SOMANAKATTI,51,72
1728,patents,CMR Institute of Technology,APPLICANT,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,75,102
1728,patents,Manikandan H,INVENTOR,Manikandan H,MANIKANDAN_H,0,12
1728,patents,Prashant S. Hatti,INVENTOR,Prashant S. Hatti,PRASHANT_S_HATTI,15,32
1728,patents,Dr Bommanna K,INVENTOR,Dr Bommanna K,DR_BOMMANNA_K,35,48
1728,patents,Somanakatti,INVENTOR,Somanakatti,SOMANAKATTI,61,72
1728,patents,A61B5/00,IPC,A61B5/00,IPC00368,0,8
1728,patents,A61B5/0205,IPC,A61B5/0205,IPC00371,10,20
1728,patents,A61B5/024,IPC,A61B5/024,IPC00373,33,42
1728,patents,BIO-MEDICAL ENGINEERING,FIELD,BIO-MEDICAL ENGINEERING,BIOMEDICAL_ENGINEERING,0,23
1729,patents,2016,DATE,2016,,431,435
1729,patents,CMR Institute of Technology,ORG,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,,
1729,patents,Bengaluru,GPE,Bengaluru,BENGALURU,,
1729,patents,Manikandan H,APPLICANT,Manikandan H,MANIKANDAN_H,0,12
1729,patents,Prashant S. Hatti,APPLICANT,Prashant S. Hatti,PRASHANT_S_HATTI,15,32
1729,patents,Dr Bommanna K,APPLICANT,Dr Bommanna K,DR_BOMMANNA_K,35,48
1729,patents,Anupama B Somanakatti,APPLICANT,Anupama B Somanakatti,ANUPAMA_B_SOMANAKATTI,51,72
1729,patents,CMR Institute of Technology,APPLICANT,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,75,102
1729,patents,Manikandan H,INVENTOR,Manikandan H,MANIKANDAN_H,0,12
1729,patents,Prashant S. Hatti,INVENTOR,Prashant S. Hatti,PRASHANT_S_HATTI,15,32
1729,patents,Dr Bommanna K,INVENTOR,Dr Bommanna K,DR_BOMMANNA_K,35,48
1729,patents,Somanakatti,INVENTOR,Somanakatti,SOMANAKATTI,61,72
1729,patents,A21D13/06,IPC,A21D13/06,IPC00132,0,9
1729,patents,A01K43/00,IPC,A01K43/00,IPC00078,11,20
1729,patents,A23K50/75,IPC,A23K50/75,IPC00176,22,31
1729,patents,G01N33/08,IPC,G01N33/08,IPC02788,33,42
1729,patents,A21D2/36,IPC,A21D2/36,IPC00134,44,52
1729,patents,CHEMICAL,FIELD,CHEMICAL,CHEMICAL,0,8
1730,patents,CMR Institute of Technology,ORG,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,,
1730,patents,Bengaluru,GPE,Bengaluru,BENGALURU,,
1730,patents,BALAJI C,APPLICANT,BALAJI C,BALAJI_C,0,8
1730,patents,Dr. Dhananjay Dey,APPLICANT,Dr. Dhananjay Dey,DR_DHANANJAY_DEY,11,28
1730,patents,CMR Institute of Technology,APPLICANT,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,31,58
1730,patents,Dr. Dhananjay Dey,INVENTOR,Dr. Dhananjay Dey,DR_DHANANJAY_DEY,0,17
1730,patents,Dr. Balaji C,INVENTOR,Dr. Balaji C,DR_BALAJI_C,20,32
1730,patents,H01L51/00,IPC,H01L51/00,IPC03716,0,9
1730,patents,H01L51/42,IPC,H01L51/42,IPC03718,11,20
1730,patents,C30B29/12,IPC,C30B29/12,IPC02223,34,43
1730,patents,ELECTRONICS,FIELD,ELECTRONICS,ELECTRONICS,0,11
1731,patents,CMR Institute of Technology,ORG,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,,
1731,patents,Bengaluru,GPE,Bengaluru,BENGALURU,,
1731,patents,BALAJI C,APPLICANT,BALAJI C,BALAJI_C,0,8
1731,patents,Dr. Dhananjay Dey,APPLICANT,Dr. Dhananjay Dey,DR_DHANANJAY_DEY,11,28
1731,patents,CMR Institute of Technology,APPLICANT,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,31,58
1731,patents,Dr. Dhananjay Dey,INVENTOR,Dr. Dhananjay Dey,DR_DHANANJAY_DEY,0,17
1731,patents,Dr. Balaji C,INVENTOR,Dr. Balaji C,DR_BALAJI_C,20,32
1731,patents,H01L51/42,IPC,H01L51/42,IPC03718,0,9
1731,patents,H01L51/00,IPC,H01L51/00,IPC03716,11,20
1731,patents,H01L29/51,IPC,H01L29/51,IPC03674,22,31
1731,patents,C08L63/00,IPC,C08L63/00,IPC01976,33,42
1731,patents,C08G83/00,IPC,C08G83/00,IPC01910,44,53
1731,patents,ELECTRONICS,FIELD,ELECTRONICS,ELECTRONICS,0,11
1732,patents,CMR Institute of Technology,ORG,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,,
1732,patents,Bengaluru,GPE,Bengaluru,BENGALURU,,
1732,patents,BALAJI C,APPLICANT,BALAJI C,BALAJI_C,0,8
1732,patents,Dr. I. PAKRUDHEEN,APPLICANT,Dr. I. PAKRUDHEEN,DR_I_PAKRUDHEEN,11,28
1732,patents,CMR INSTITUTE OF TECHNOLOGY,APPLICANT,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,31,58
1732,patents,Dr. I. PAKRUDHEEN,INVENTOR,Dr. I. PAKRUDHEEN,DR_I_PAKRUDHEEN,0,17
1732,patents,Dr. BALAJI C,INVENTOR,Dr. Balaji C,DR_BALAJI_C,20,32
1732,patents,B01J35/00,IPC,B01J35/00,IPC00999,0,9
1732,patents,B82Y30/00,IPC,B82Y30/00,IPC01605,11,20
1732,patents,B01J37/18,IPC,B01J37/18,IPC01005,22,31
1732,patents,B82Y40/00,IPC,B82Y40/00,IPC01606,33,42
1732,patents,H01M4/92,IPC,H01M4/92,IPC03777,44,52
1732,patents,CHEMICAL,FIELD,CHEMICAL,CHEMICAL,0,8
1733,patents,CMR Institute of Technology,ORG,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,,
1733,patents,Bengaluru,GPE,Bengaluru,BENGALURU,,
1733,patents,ATYAM NAGESWARA RAO,APPLICANT,ATYAM NAGESWARA RAO,ATYAM_NAGESWARA_RAO,0,19
1733,patents,Dr. T Poompavai,APPLICANT,Dr. T Poompavai,DR_T_POOMPAVAI,22,37
1733,patents,Rajsree S,APPLICANT,Rajsree S,RAJSREE_S,40,49
1733,patents,Sneha Sharma,APPLICANT,Sneha Sharma,SNEHA_SHARMA,52,64
1733,patents,SUDIKSHA BIRADAR,APPLICANT,SUDIKSHA BIRADAR,SUDIKSHA_BIRADAR,67,83
1733,patents,CMR Institute of Technology,APPLICANT,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,86,113
1733,patents,ATYAM NAGESWARA RAO,INVENTOR,ATYAM NAGESWARA RAO,ATYAM_NAGESWARA_RAO,0,19
1733,patents,Dr. T Poompavai,INVENTOR,Dr. T Poompavai,DR_T_POOMPAVAI,22,37
1733,patents,Rajsree S,INVENTOR,Rajsree S,RAJSREE_S,40,49
1733,patents,Sneha Sharma,INVENTOR,Sneha Sharma,SNEHA_SHARMA,52,64
1733,patents,SUDIKSHA BIRADAR,INVENTOR,SUDIKSHA BIRADAR,SUDIKSHA_BIRADAR,67,83
1733,patents,A61H3/06,IPC,A61H3/06,IPC00514,0,8
1733,patents,G06F3/01,IPC,G06F3/01,IPC03125,20,28
1733,patents,G09B21/00,IPC,G09B21/00,IPC03431,30,39
1733,patents,G01S15/93,IPC,G01S15/93,IPC02882,41,50
1733,patents,BIO-MEDICAL ENGINEERING,FIELD,BIO-MEDICAL ENGINEERING,BIOMEDICAL_ENGINEERING,0,23
1734,patents,CMR Institute of Technology,ORG,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,,
1734,patents,Bengaluru,GPE,Bengaluru,BENGALURU,,
1734,patents,SRIDEVI S,APPLICANT,SRIDEVI S,SRIDEVI_S,0,9
1734,patents,Sharmila K P,APPLICANT,Sharmila K P,SHARMILA_K_P,12,24
1734,patents,Malavika Vinay,APPLICANT,Malavika Vinay,MALAVIKA_VINAY,27,41
1734,patents,Devadathan Menon,APPLICANT,Devadathan Menon,DEVADATHAN_MENON,44,60
1734,patents,Deekshitha M,APPLICANT,Deekshitha M,DEEKSHITHA_M,63,75
1734,patents,CMR Institute of Technology,APPLICANT,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,78,105
1734,patents,SRIDEVI S,INVENTOR,Sridevi S,SRIDEVI_S,0,9
1734,patents,Sharmila K P,INVENTOR,Sharmila K P,SHARMILA_K_P,12,24
1734,patents,Malavika Vinay,INVENTOR,Malavika Vinay,MALAVIKA_VINAY,27,41
1734,patents,Devadathan Menon,INVENTOR,Devadathan Menon,DEVADATHAN_MENON,44,60
1734,patents,Deekshitha M,INVENTOR,Deekshitha M,DEEKSHITHA_M,63,75
1734,patents,F21L4/00,IPC,F21L4/00,IPC02516,0,8
1734,patents,F21L4/08,IPC,F21L4/08,IPC02517,10,18
1734,patents,H02S40/38,IPC,H02S40/38,IPC03965,20,29
1734,patents,ELECTRICAL,FIELD,ELECTRICAL,ELECTRICAL,0,10
1735,patents,CMR Institute of Technology,ORG,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,,
1735,patents,Bengaluru,GPE,Bengaluru,BENGALURU,,
1735,patents,SRIDEVI S,APPLICANT,SRIDEVI S,SRIDEVI_S,0,9
1735,patents,Dr Pappa M,APPLICANT,Dr Pappa M,DR_PAPPA_M,12,22
1735,patents,Dr Meenakshi Patil,APPLICANT,Dr Meenakshi Patil,DR_MEENAKSHI_PATIL,25,43
1735,patents,Dr Sharmila K P,APPLICANT,Dr Sharmila K P,DR_SHARMILA_K_P,46,61
1735,patents,Chinmayi M kashyap,APPLICANT,Chinmayi M kashyap,CHINMAYI_M_KASHYAP,64,82
1735,patents,Bhoomika G,APPLICANT,Bhoomika G,BHOOMIKA_G,85,95
1735,patents,Asha Kirana V,APPLICANT,Asha Kirana V,ASHA_KIRANA_V,98,111
1735,patents,Amulya S Rao,APPLICANT,Amulya S Rao,AMULYA_S_RAO,114,126
1735,patents,Poojashree Baskar,APPLICANT,Poojashree Baskar,POOJASHREE_BASKAR,129,146
1735,patents,CMR Institute of Technology,APPLICANT,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,149,176
1735,patents,SRIDEVI S,INVENTOR,Sridevi S,SRIDEVI_S,0,9
1735,patents,Dr Pappa M,INVENTOR,Dr Pappa M,DR_PAPPA_M,12,22
1735,patents,Dr Meenakshi Patil,INVENTOR,Dr Meenakshi Patil,DR_MEENAKSHI_PATIL,25,43
1735,patents,Dr Sharmila K P,INVENTOR,Dr Sharmila K P,DR_SHARMILA_K_P,46,61
1735,patents,Chinmayi M kashyap,INVENTOR,Chinmayi M kashyap,CHINMAYI_M_KASHYAP,64,82
1735,patents,Bhoomika G,INVENTOR,Bhoomika G,BHOOMIKA_G,85,95
1735,patents,Asha Kirana V,INVENTOR,Asha Kirana V,ASHA_KIRANA_V,98,111
1735,patents,Amulya S Rao,INVENTOR,Amulya S Rao,AMULYA_S_RAO,114,126
1735,patents,Poojashree Baskar,INVENTOR,Poojashree Baskar,POOJASHREE_BASKAR,129,146
1735,patents,G01F19/00,IPC,G01F19/00,IPC02657,0,9
1735,patents,H04M1/02,IPC,H04M1/02,IPC04149,11,19
1735,patents,A61H3/02,IPC,A61H3/02,IPC00512,21,29
1735,patents,A61J7/00,IPC,A61J7/00,IPC00521,31,39
1735,patents,B65D21/08,IPC,B65D21/08,IPC01544,41,50
1735,patents,PHYSICS,FIELD,PHYSICS,PHYSICS,0,7
1736,patents,CMR Institute of Technology,ORG,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,,
1736,patents,Bengaluru,GPE,Bengaluru,BENGALURU,,
1736,patents,MAHESH KUMAR JHA,APPLICANT,MAHESH KUMAR JHA,MAHESH_KUMAR_JHA,0,16
1736,patents,CMR INSTITUTE OF TECHNOLOGY,APPLICANT,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,19,46
1736,patents,MAHESH KUMAR JHA,INVENTOR,Mahesh Kumar Jha,MAHESH_KUMAR_JHA,0,16
1736,patents,A61B5/00,IPC,A61B5/00,IPC00368,0,8
1736,patents,G16H50/30,IPC,G16H50/30,IPC03550,10,19
1736,patents,G16H40/60,IPC,G16H40/60,IPC03545,21,30
1736,patents,A61B5/01,IPC,A61B5/01,IPC00369,32,40
1736,patents,A61B5/024,IPC,A61B5/024,IPC00373,42,51
1736,patents,A61B5/02,IPC,A61B5/02,IPC00370,53,61
1736,patents,BIO-MEDICAL ENGINEERING,FIELD,BIO-MEDICAL ENGINEERING,BIOMEDICAL_ENGINEERING,0,23
1737,patents,CMR Institute of Technology,ORG,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,,
1737,patents,Bengaluru,GPE,Bengaluru,BENGALURU,,
1737,patents,RANJITHA R,APPLICANT,RANJITHA R,RANJITHA_R,0,10
1737,patents,CMR INSTITUTE OF TECHNOLOGY,APPLICANT,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,13,40
1737,patents,RANJITHA R,INVENTOR,Ranjitha R,RANJITHA_R,0,10
1737,patents,A63B21/00,IPC,A63B21/00,IPC00883,0,9
1737,patents,A63B6/00,IPC,A63B6/00,IPC00891,11,19
1737,patents,A63B71/00,IPC,A63B71/00,IPC00894,44,53
1737,patents,MECHANICAL ENGINEERING,FIELD,MECHANICAL ENGINEERING,MECHANICAL_ENGINEERING,0,22
1738,patents,CMR Institute of Technology,ORG,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,,
1738,patents,Bengaluru,GPE,Bengaluru,BENGALURU,,
1738,patents,RANJITHA R,APPLICANT,RANJITHA R,RANJITHA_R,0,10
1738,patents,CMR INSTITUTE OF TECHNOLOGY,APPLICANT,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,13,40
1738,patents,RANJITHA R,INVENTOR,Ranjitha R,RANJITHA_R,0,10
1738,patents,C05F11/00,IPC,C05F11/00,IPC01752,0,9
1738,patents,A01N65/26,IPC,A01N65/26,IPC00129,11,20
1738,patents,A01G13/02,IPC,A01G13/02,IPC00040,22,31
1738,patents,A61K36/58,IPC,A61K36/58,IPC00611,33,42
1738,patents,C09K17/52,IPC,C09K17/52,IPC02039,44,53
1738,patents,CHEMICAL,FIELD,CHEMICAL,CHEMICAL,0,8
1739,patents,CMR Institute of Technology,ORG,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,,
1739,patents,Bengaluru,GPE,Bengaluru,BENGALURU,,
1739,patents,Preethi A,APPLICANT,Preethi A,PREETHI_A,0,9
1739,patents,"CMR Institute of Technology, Bengaluru",APPLICANT,"CMR Institute of Technology, Bengaluru",CMR_INSTITUTE_OF_TECHNOLOGY_BENGALURU,12,50
1739,patents,Preethi A,INVENTOR,Preethi A,PREETHI_A,0,9
1739,patents,E03F1/00,IPC,E03F1/00,IPC02299,20,28
1739,patents,G06Q50/26,IPC,G06Q50/26,IPC03282,30,39
1739,patents,H04L12/18,IPC,H04L12/18,IPC04074,41,50
1739,patents,ELECTRONICS,FIELD,ELECTRONICS,ELECTRONICS,0,11
1740,patents,CMR Institute of Technology,ORG,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,,
1740,patents,Bengaluru,GPE,Bengaluru,BENGALURU,,
1740,patents,S R Sriraksha,APPLICANT,S R Sriraksha,S_R_SRIRAKSHA,0,13
1740,patents,CMR Institute of Technology,APPLICANT,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,16,43
1740,patents,S R Sriraksha,INVENTOR,S R Sriraksha,S_R_SRIRAKSHA,0,13
1740,patents,CMR Institute of Technology,INVENTOR,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,16,43
1740,patents,A41D1/00,IPC,A41D1/00,IPC00212,11,19
1740,patents,B60R11/02,IPC,B60R11/02,IPC01383,32,41
1740,patents,G08B21/04,IPC,G08B21/04,IPC03382,43,52
1740,patents,CIVIL,FIELD,CIVIL,CIVIL,0,5
1741,patents,CMR Institute of Technology,ORG,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,,
1741,patents,Bengaluru,GPE,Bengaluru,BENGALURU,,
1741,patents,Uma Raju,APPLICANT,Uma Raju,UMA_RAJU,0,8
1741,patents,CMR Institute of Technology,APPLICANT,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,11,38
1741,patents,Uma Raju,INVENTOR,Uma Raju,UMA_RAJU,0,8
1741,patents,CMR Institute of Technology,INVENTOR,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,11,38
1741,patents,G02B21/34,IPC,G02B21/34,IPC02929,0,9
1741,patents,G02B25/00,IPC,G02B25/00,IPC02931,11,20
1741,patents,PHYSICS,FIELD,PHYSICS,PHYSICS,0,7
1742,patents,CMR Institute of Technology,ORG,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,,
1742,patents,Bengaluru,GPE,Bengaluru,BENGALURU,,
1742,patents,Sugunadevi C,APPLICANT,Sugunadevi C,SUGUNADEVI_C,0,12
1742,patents,Arvind R,APPLICANT,Arvind R,ARVIND_R,15,23
1742,patents,Dr. B Uma Maheswari,APPLICANT,Dr. B Uma Maheswari,DR_B_UMA_MAHESWARI,26,45
1742,patents,CMR Institute of Technology,APPLICANT,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,48,75
1742,patents,Sugunadevi C,INVENTOR,Sugunadevi C,SUGUNADEVI_C,0,12
1742,patents,Arvind R,INVENTOR,Arvind R,ARVIND_R,15,23
1742,patents,Dr. B Uma Maheswari,INVENTOR,Dr. B Uma Maheswari,DR_B_UMA_MAHESWARI,26,45
1742,patents,CMR Institute of Technology,INVENTOR,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,48,75
1742,patents,G01N33/18,IPC,G01N33/18,IPC02791,0,9
1742,patents,A01K63/04,IPC,A01K63/04,IPC00092,11,20
1742,patents,G01N27/416,IPC,G01N27/416,IPC02761,22,32
1742,patents,G01M3/04,IPC,G01M3/04,IPC02694,45,53
1742,patents,CHEMICAL,FIELD,CHEMICAL,CHEMICAL,0,8
1743,patents,India,GPE,India,INDIA,283,288
1743,patents,India,GPE,India,INDIA,305,310
1743,patents,CMR Institute of Technology,ORG,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,,
1743,patents,Bengaluru,GPE,Bengaluru,BENGALURU,,
1743,patents,Sugunadevi C,APPLICANT,Sugunadevi C,SUGUNADEVI_C,0,12
1743,patents,Shilpa Mangesh Pande,APPLICANT,Shilpa Mangesh Pande,SHILPA_MANGESH_PANDE,15,35
1743,patents,CMR Institute of Technology,APPLICANT,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,38,65
1743,patents,Shilpa Mangesh Pande,INVENTOR,Shilpa Mangesh Pande,SHILPA_MANGESH_PANDE,0,20
1743,patents,H04L67/12,IPC,H04L67/12,IPC04133,0,9
1743,patents,H04W4/38,IPC,H04W4/38,IPC04264,11,19
1743,patents,E03B7/07,IPC,E03B7/07,IPC02295,21,29
1743,patents,E03B1/04,IPC,E03B1/04,IPC02291,31,39
1743,patents,ELECTRONICS,FIELD,ELECTRONICS,ELECTRONICS,0,11
1744,patents,CMR Institute of Technology,ORG,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,,
1744,patents,Bengaluru,GPE,Bengaluru,BENGALURU,,
1744,patents,Sugunadevi C,APPLICANT,Sugunadevi C,SUGUNADEVI_C,0,12
1744,patents,Vyshali Rao K P,APPLICANT,Vyshali Rao K P,VYSHALI_RAO_K_P,15,30
1744,patents,Srividya R,APPLICANT,Srividya R,SRIVIDYA_R,33,43
1744,patents,CMR Institute of Technology,APPLICANT,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,46,73
1744,patents,Vyshali Rao K P,INVENTOR,Vyshali Rao K P,VYSHALI_RAO_K_P,0,15
1744,patents,Srividya R,INVENTOR,Srividya R,SRIVIDYA_R,18,28
1744,patents,CMR Institute of Technology,INVENTOR,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,31,58
1744,patents,C12P5/02,IPC,C12P5/02,IPC02133,11,19
1744,patents,C02F3/28,IPC,C02F3/28,IPC01692,21,29
1744,patents,C02F11/04,IPC,C02F11/04,IPC01684,31,40
1744,patents,C12M1/00,IPC,C12M1/00,IPC02078,42,50
1744,patents,BIO-MEDICAL ENGINEERING,FIELD,BIO-MEDICAL ENGINEERING,BIOMEDICAL_ENGINEERING,0,23
1745,patents,CMR Institute of Technology,ORG,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,,
1745,patents,Bengaluru,GPE,Bengaluru,BENGALURU,,
1745,patents,ANASWARA VENUNADH,APPLICANT,ANASWARA VENUNADH,ANASWARA_VENUNADH,0,17
1745,patents,APARNA N,APPLICANT,Aparna N,APARNA_N,20,28
