record_id,source_table,entity_text,entity_label,canonical_name,entity_id,start_char,end_char
84,grants,Indian Institute of Science Bangalore,ORG,Indian Institute of Science Bangalore,INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,,
84,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
84,grants,ANRF,FUNDING_AGENCY,ANRF,ANRF,,
85,grants,Physics,DEPARTMENT,Physics,,,
85,grants,Indian Institute of Science Bangalore,ORG,Indian Institute of Science Bangalore,INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,,
85,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
85,grants,ANRF,FUNDING_AGENCY,ANRF,ANRF,,
86,grants,CE,DEPARTMENT,CE,,,
86,grants,Indian Institute of Science Bangalore,ORG,Indian Institute of Science Bangalore,INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,,
86,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
86,grants,ANRF,FUNDING_AGENCY,ANRF,ANRF,,
87,grants,ME,DEPARTMENT,ME,,,
87,grants,Indian Institute of Science Bangalore,ORG,Indian Institute of Science Bangalore,INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,,
87,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
87,grants,ANRF,FUNDING_AGENCY,ANRF,ANRF,,
88,grants,ME,DEPARTMENT,ME,,,
88,grants,Indian Institute of Science Bangalore,ORG,Indian Institute of Science Bangalore,INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,,
88,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
88,grants,ANRF,FUNDING_AGENCY,ANRF,ANRF,,
89,grants,ME,DEPARTMENT,ME,,,
89,grants,Indian Institute of Science Bangalore,ORG,Indian Institute of Science Bangalore,INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,,
89,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
89,grants,ANRF,FUNDING_AGENCY,ANRF,ANRF,,
90,grants,EE,DEPARTMENT,EE,,,
90,grants,Indian Institute of Science Bangalore,ORG,Indian Institute of Science Bangalore,INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,,
90,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
90,grants,ANRF,FUNDING_AGENCY,ANRF,ANRF,,
91,grants,Physics,DEPARTMENT,Physics,,,
91,grants,Indian Institute of Science Bangalore,ORG,Indian Institute of Science Bangalore,INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,,
91,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
91,grants,ANRF,FUNDING_AGENCY,ANRF,ANRF,,
92,grants,CES,DEPARTMENT,CES,,,
92,grants,Indian Institute of Science Bangalore,ORG,Indian Institute of Science Bangalore,INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,,
92,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
92,grants,ANRF,FUNDING_AGENCY,ANRF,ANRF,,
93,grants,ECE,DEPARTMENT,ECE,,,
93,grants,Indian Institute of Science Bangalore,ORG,Indian Institute of Science Bangalore,INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,,
93,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
93,grants,ANRF,FUNDING_AGENCY,ANRF,ANRF,,
94,grants,ECE,DEPARTMENT,ECE,,,
94,grants,International Institute of Information Technology Bangalore,ORG,International Institute of Information Technology Bangalore,INTERNATIONAL_INSTITUTE_OF_INFORMATION_TECHNOLOGY_BANGALORE,,
94,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
94,grants,ANRF,FUNDING_AGENCY,ANRF,ANRF,,
95,grants,Physics,DEPARTMENT,Physics,,,
95,grants,Indian Institute of Science Bangalore,ORG,Indian Institute of Science Bangalore,INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,,
95,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
95,grants,ANRF,FUNDING_AGENCY,ANRF,ANRF,,
96,grants,ME,DEPARTMENT,ME,,,
96,grants,Indian Institute of Science Bangalore,ORG,Indian Institute of Science Bangalore,INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,,
96,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
96,grants,ANRF,FUNDING_AGENCY,ANRF,ANRF,,
97,grants,ECE,DEPARTMENT,ECE,,,
97,grants,Indian Institute of Science Bangalore,ORG,Indian Institute of Science Bangalore,INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,,
97,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
97,grants,ANRF,FUNDING_AGENCY,ANRF,ANRF,,
98,grants,Physics,DEPARTMENT,Physics,,,
98,grants,Indian Institute of Science Bangalore,ORG,Indian Institute of Science Bangalore,INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,,
98,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
98,grants,ANRF,FUNDING_AGENCY,ANRF,ANRF,,
99,grants,CE,DEPARTMENT,CE,,,
99,grants,Indian Institute of Science Bangalore,ORG,Indian Institute of Science Bangalore,INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,,
99,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
99,grants,ANRF,FUNDING_AGENCY,ANRF,ANRF,,
100,grants,CES,DEPARTMENT,CES,,,
100,grants,Indian Institute of Science Bangalore,ORG,Indian Institute of Science Bangalore,INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,,
100,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
100,grants,ANRF,FUNDING_AGENCY,ANRF,ANRF,,
101,grants,ME,DEPARTMENT,ME,,,
101,grants,Indian Institute of Science Bangalore,ORG,Indian Institute of Science Bangalore,INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,,
101,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
101,grants,ANRF,FUNDING_AGENCY,ANRF,ANRF,,
102,grants,ECE,DEPARTMENT,ECE,,,
102,grants,Indian Institute of Science Bangalore,ORG,Indian Institute of Science Bangalore,INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,,
102,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
102,grants,ANRF,FUNDING_AGENCY,ANRF,ANRF,,
103,grants,Physics,DEPARTMENT,Physics,,,
103,grants,Indian Institute of Science Bangalore,ORG,Indian Institute of Science Bangalore,INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,,
103,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
103,grants,ANRF,FUNDING_AGENCY,ANRF,ANRF,,
104,grants,ME,DEPARTMENT,ME,,,
104,grants,Indian Institute of Science Bangalore,ORG,Indian Institute of Science Bangalore,INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,,
104,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
104,grants,ANRF,FUNDING_AGENCY,ANRF,ANRF,,
105,grants,Math,DEPARTMENT,Math,,,
105,grants,Indian Institute of Science Bangalore,ORG,Indian Institute of Science Bangalore,INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,,
105,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
105,grants,ANRF,FUNDING_AGENCY,ANRF,ANRF,,
106,grants,Physics,DEPARTMENT,Physics,,,
106,grants,Indian Institute of Science Bangalore,ORG,Indian Institute of Science Bangalore,INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,,
106,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
106,grants,ANRF,FUNDING_AGENCY,ANRF,ANRF,,
107,grants,Math,DEPARTMENT,Math,,,
107,grants,Indian Institute of Science Bangalore,ORG,Indian Institute of Science Bangalore,INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,,
107,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
107,grants,ANRF,FUNDING_AGENCY,ANRF,ANRF,,
108,grants,Math,DEPARTMENT,Math,,,
108,grants,Indian Institute of Science Bangalore,ORG,Indian Institute of Science Bangalore,INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,,
108,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
108,grants,ANRF,FUNDING_AGENCY,ANRF,ANRF,,
109,grants,Math,DEPARTMENT,Math,,,
109,grants,Indian Institute of Science Bangalore,ORG,Indian Institute of Science Bangalore,INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,,
109,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
109,grants,ANRF,FUNDING_AGENCY,ANRF,ANRF,,
110,grants,Math,DEPARTMENT,Math,,,
110,grants,Indian Institute of Science Bangalore,ORG,Indian Institute of Science Bangalore,INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,,
110,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
110,grants,ANRF,FUNDING_AGENCY,ANRF,ANRF,,
111,grants,EE,DEPARTMENT,EE,,,
111,grants,Indian Institute of Science Bangalore,ORG,Indian Institute of Science Bangalore,INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,,
111,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
111,grants,ANRF,FUNDING_AGENCY,ANRF,ANRF,,
112,grants,ECE,DEPARTMENT,ECE,,,
112,grants,Indian Institute of Science Bangalore,ORG,Indian Institute of Science Bangalore,INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,,
112,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
112,grants,ANRF,FUNDING_AGENCY,ANRF,ANRF,,
113,grants,ME,DEPARTMENT,ME,,,
113,grants,Indian Institute of Science Bangalore,ORG,Indian Institute of Science Bangalore,INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,,
113,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
113,grants,ANRF,FUNDING_AGENCY,ANRF,ANRF,,
114,grants,CSA,DEPARTMENT,CSA,,,
114,grants,Indian Institute of Science Bangalore,ORG,Indian Institute of Science Bangalore,INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,,
114,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
114,grants,ANRF,FUNDING_AGENCY,ANRF,ANRF,,
115,grants,Math,DEPARTMENT,Math,,,
115,grants,Indian Institute of Science Bangalore,ORG,Indian Institute of Science Bangalore,INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,,
115,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
115,grants,ANRF,FUNDING_AGENCY,ANRF,ANRF,,
116,grants,Math,DEPARTMENT,Math,,,
116,grants,International Institute of Information Technology Bangalore,ORG,International Institute of Information Technology Bangalore,INTERNATIONAL_INSTITUTE_OF_INFORMATION_TECHNOLOGY_BANGALORE,,
116,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
116,grants,ANRF,FUNDING_AGENCY,ANRF,ANRF,,
117,grants,EC,DEPARTMENT,EC,,,
117,grants,B.M.S. College of Engineering,ORG,B.M.S. College of Engineering,BMS_COLLEGE_OF_ENGINEERING,,
117,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
117,grants,VGST,FUNDING_AGENCY,VGST,VGST,,
118,grants,CSE,DEPARTMENT,CSE,,,
118,grants,M.S. Ramaiah Institute of Technology,ORG,M S Ramaiah Institute of Technology,M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,,
118,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
118,grants,RIT,FUNDING_AGENCY,RIT,RIT,,
119,grants,EEE,DEPARTMENT,EEE,,,
119,grants,M.S. Ramaiah Institute of Technology,ORG,M S Ramaiah Institute of Technology,M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,,
119,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
119,grants,DST,FUNDING_AGENCY,DST,DST,,
120,grants,ECE,DEPARTMENT,ECE,,,
120,grants,M.S. Ramaiah Institute of Technology,ORG,M S Ramaiah Institute of Technology,M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,,
120,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
121,grants,CSE,DEPARTMENT,CSE,,,
121,grants,M.S. Ramaiah Institute of Technology,ORG,M S Ramaiah Institute of Technology,M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,,
121,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
122,grants,CSE,DEPARTMENT,CSE,,,
122,grants,M.S. Ramaiah Institute of Technology,ORG,M S Ramaiah Institute of Technology,M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,,
122,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
123,grants,CSE,DEPARTMENT,CSE,,,
123,grants,M.S. Ramaiah Institute of Technology,ORG,M S Ramaiah Institute of Technology,M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,,
123,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
124,grants,CSE,DEPARTMENT,CSE,,,
124,grants,M.S. Ramaiah Institute of Technology,ORG,M S Ramaiah Institute of Technology,M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,,
124,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
124,grants,RIT,FUNDING_AGENCY,RIT,RIT,,
125,grants,ECE,DEPARTMENT,ECE,,,
125,grants,M.S. Ramaiah Institute of Technology,ORG,M S Ramaiah Institute of Technology,M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,,
125,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
126,grants,ECE,DEPARTMENT,ECE,,,
126,grants,M.S. Ramaiah Institute of Technology,ORG,M S Ramaiah Institute of Technology,M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,,
126,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
127,grants,ME,DEPARTMENT,ME,,,
127,grants,M.S. Ramaiah Institute of Technology,ORG,M S Ramaiah Institute of Technology,M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,,
127,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
128,grants,ECE,DEPARTMENT,ECE,,,
128,grants,M.S. Ramaiah Institute of Technology,ORG,M S Ramaiah Institute of Technology,M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,,
128,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
129,grants,ECE,DEPARTMENT,ECE,,,
129,grants,Dayananda Sagar College of Engineering,ORG,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,,
129,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
129,grants,DST,FUNDING_AGENCY,DST,DST,,
130,grants,EC,DEPARTMENT,EC,,,
130,grants,B.M.S. College of Engineering,ORG,B.M.S. College of Engineering,BMS_COLLEGE_OF_ENGINEERING,,
130,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
130,grants,VGST,FUNDING_AGENCY,VGST,VGST,,
131,grants,EC,DEPARTMENT,EC,,,
131,grants,B.M.S. College of Engineering,ORG,B.M.S. College of Engineering,BMS_COLLEGE_OF_ENGINEERING,,
131,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
131,grants,ANRF,FUNDING_AGENCY,ANRF,ANRF,,
132,grants,EC,DEPARTMENT,EC,,,
132,grants,B.M.S. College of Engineering,ORG,B.M.S. College of Engineering,BMS_COLLEGE_OF_ENGINEERING,,
132,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
132,grants,VTU,FUNDING_AGENCY,VTU,VTU,,
133,grants,EE,DEPARTMENT,EE,,,
133,grants,B.M.S. College of Engineering,ORG,B.M.S. College of Engineering,BMS_COLLEGE_OF_ENGINEERING,,
133,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
133,grants,ANRF,FUNDING_AGENCY,ANRF,ANRF,,
134,grants,EEE,DEPARTMENT,EEE,,,
134,grants,B.M.S. College of Engineering,ORG,B.M.S. College of Engineering,BMS_COLLEGE_OF_ENGINEERING,,
134,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
134,grants,Dassualt Systems Foundation,FUNDING_AGENCY,Dassualt Systems Foundation,DASSUALT_SYSTEMS_FOUNDATION,,
135,grants,EEE,DEPARTMENT,EEE,,,
135,grants,B.M.S. College of Engineering,ORG,B.M.S. College of Engineering,BMS_COLLEGE_OF_ENGINEERING,,
135,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
135,grants,Dassualt Systems Foundation,FUNDING_AGENCY,Dassualt Systems Foundation,DASSUALT_SYSTEMS_FOUNDATION,,
136,grants,Karnataka,GPE,Karnataka,KARNATAKA,36,45
136,grants,EEE,DEPARTMENT,EEE,,,
136,grants,B.M.S. College of Engineering,ORG,B.M.S. College of Engineering,BMS_COLLEGE_OF_ENGINEERING,,
136,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
136,grants,KREDL,FUNDING_AGENCY,KREDL,KREDL,,
137,grants,AICTE,FUNDING_AGENCY,AICTE,AICTE,0,5
137,grants,EI,DEPARTMENT,EI,,,
137,grants,B.M.S. College of Engineering,ORG,B.M.S. College of Engineering,BMS_COLLEGE_OF_ENGINEERING,,
137,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
138,grants,IS,DEPARTMENT,IS,,,
138,grants,B.M.S. College of Engineering,ORG,B.M.S. College of Engineering,BMS_COLLEGE_OF_ENGINEERING,,
138,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
138,grants,AICTE,FUNDING_AGENCY,AICTE,AICTE,,
139,grants,ML,DEPARTMENT,ML,,,
139,grants,B.M.S. College of Engineering,ORG,B.M.S. College of Engineering,BMS_COLLEGE_OF_ENGINEERING,,
139,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
139,grants,DST,FUNDING_AGENCY,DST,DST,,
140,grants,ML,DEPARTMENT,ML,,,
140,grants,B.M.S. College of Engineering,ORG,B.M.S. College of Engineering,BMS_COLLEGE_OF_ENGINEERING,,
140,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
140,grants,VTU,FUNDING_AGENCY,VTU,VTU,,
141,grants,ML,DEPARTMENT,ML,,,
141,grants,B.M.S. College of Engineering,ORG,B.M.S. College of Engineering,BMS_COLLEGE_OF_ENGINEERING,,
141,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
141,grants,VTU,FUNDING_AGENCY,VTU,VTU,,
142,grants,PHY,DEPARTMENT,PHY,,,
142,grants,B.M.S. College of Engineering,ORG,B.M.S. College of Engineering,BMS_COLLEGE_OF_ENGINEERING,,
142,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
142,grants,DST,FUNDING_AGENCY,DST,DST,,
143,grants,PHY,DEPARTMENT,PHY,,,
143,grants,B.M.S. College of Engineering,ORG,B.M.S. College of Engineering,BMS_COLLEGE_OF_ENGINEERING,,
143,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
143,grants,VGST,FUNDING_AGENCY,VGST,VGST,,
144,grants,CSE,DEPARTMENT,CSE,,,
144,grants,M.S. Ramaiah Institute of Technology,ORG,M S Ramaiah Institute of Technology,M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,,
144,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
144,grants,VTU,FUNDING_AGENCY,VTU,VTU,,
145,grants,AICTE,FUNDING_AGENCY,AICTE,AICTE,5,10
145,grants,CSE,DEPARTMENT,CSE,,,
145,grants,M.S. Ramaiah Institute of Technology,ORG,M S Ramaiah Institute of Technology,M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,,
145,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
146,grants,CSE,DEPARTMENT,CSE,,,
146,grants,M.S. Ramaiah Institute of Technology,ORG,M S Ramaiah Institute of Technology,M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,,
146,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
147,grants,ECE,DEPARTMENT,ECE,,,
147,grants,M.S. Ramaiah Institute of Technology,ORG,M S Ramaiah Institute of Technology,M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,,
147,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
148,grants,CE,DEPARTMENT,CE,,,
148,grants,M.S. Ramaiah Institute of Technology,ORG,M S Ramaiah Institute of Technology,M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,,
148,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
148,grants,DST,FUNDING_AGENCY,DST,DST,,
150,grants,CSE,DEPARTMENT,CSE,,,
150,grants,M.S. Ramaiah Institute of Technology,ORG,M S Ramaiah Institute of Technology,M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,,
150,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
151,grants,ME,DEPARTMENT,ME,,,
151,grants,M.S. Ramaiah Institute of Technology,ORG,M S Ramaiah Institute of Technology,M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,,
151,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
149,grants,CSE,DEPARTMENT,CSE,,,
149,grants,M.S. Ramaiah Institute of Technology,ORG,M S Ramaiah Institute of Technology,M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,,
149,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
152,grants,AICTE,FUNDING_AGENCY,AICTE,AICTE,5,10
152,grants,CSE,DEPARTMENT,CSE,,,
152,grants,M.S. Ramaiah Institute of Technology,ORG,M S Ramaiah Institute of Technology,M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,,
152,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
153,grants,CSE,DEPARTMENT,CSE,,,
153,grants,M.S. Ramaiah Institute of Technology,ORG,M S Ramaiah Institute of Technology,M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,,
153,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
154,grants,ME,DEPARTMENT,ME,,,
154,grants,M.S. Ramaiah Institute of Technology,ORG,M S Ramaiah Institute of Technology,M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,,
154,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
156,grants,CSE,DEPARTMENT,CSE,,,
156,grants,M.S. Ramaiah Institute of Technology,ORG,M S Ramaiah Institute of Technology,M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,,
156,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
157,grants,CSE,DEPARTMENT,CSE,,,
157,grants,M.S. Ramaiah Institute of Technology,ORG,M S Ramaiah Institute of Technology,M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,,
157,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
158,grants,CSE,DEPARTMENT,CSE,,,
158,grants,M.S. Ramaiah Institute of Technology,ORG,M S Ramaiah Institute of Technology,M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,,
158,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
159,grants,ECE,DEPARTMENT,ECE,,,
159,grants,M.S. Ramaiah Institute of Technology,ORG,M S Ramaiah Institute of Technology,M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,,
159,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
160,grants,CSE,DEPARTMENT,CSE,,,
160,grants,M.S. Ramaiah Institute of Technology,ORG,M S Ramaiah Institute of Technology,M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,,
160,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
161,grants,KSCST,FUNDING_AGENCY,KSCST,KSCST,0,5
161,grants,Physics,DEPARTMENT,Physics,,,
161,grants,M.S. Ramaiah Institute of Technology,ORG,M S Ramaiah Institute of Technology,M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,,
161,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
162,grants,CE,DEPARTMENT,CE,,,
162,grants,M.S. Ramaiah Institute of Technology,ORG,M S Ramaiah Institute of Technology,M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,,
162,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
163,grants,CE,DEPARTMENT,CE,,,
163,grants,M.S. Ramaiah Institute of Technology,ORG,M S Ramaiah Institute of Technology,M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,,
163,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
164,grants,CE,DEPARTMENT,CE,,,
164,grants,M.S. Ramaiah Institute of Technology,ORG,M S Ramaiah Institute of Technology,M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,,
164,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
165,grants,CE,DEPARTMENT,CE,,,
165,grants,M.S. Ramaiah Institute of Technology,ORG,M S Ramaiah Institute of Technology,M_S_RAMAIAH_INSTITUTE_OF_TECHNOLOGY,,
165,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
166,grants,ECE,DEPARTMENT,ECE,,,
166,grants,CMR Institute of Technology,ORG,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,,
166,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
166,grants,KSCST,FUNDING_AGENCY,KSCST,KSCST,,
167,grants,CSE,DEPARTMENT,CSE,,,
167,grants,CMR Institute of Technology,ORG,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,,
167,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
167,grants,Samavrithi Innovation pvt ltd,FUNDING_AGENCY,Samavrithi Innovation pvt ltd,SAMAVRITHI_INNOVATION_PVT_LTD,,
168,grants,CSE,DEPARTMENT,CSE,,,
168,grants,CMR Institute of Technology,ORG,CMR Institute of Technology,CMR_INSTITUTE_OF_TECHNOLOGY,,
168,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
168,grants,AICTE,FUNDING_AGENCY,AICTE,AICTE,,
169,grants,ECE,DEPARTMENT,ECE,,,
169,grants,Indian Institute of Science Bangalore,ORG,Indian Institute of Science Bangalore,INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,,
169,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
169,grants,Department of Science and Technology,FUNDING_AGENCY,Department of Science and Technology,DEPARTMENT_OF_SCIENCE_AND_TECHNOLOGY,,
170,grants,ME,DEPARTMENT,ME,,,
170,grants,R V College of Engineering,ORG,R V College of Engineering,R_V_COLLEGE_OF_ENGINEERING,,
170,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
170,grants,Defence Research and Development Organisation,FUNDING_AGENCY,Defence Research and Development Organisation,DEFENCE_RESEARCH_AND_DEVELOPMENT_ORGANISATION,,
171,grants,CE,DEPARTMENT,CE,,,
171,grants,Indian Institute of Science Bangalore,ORG,Indian Institute of Science Bangalore,INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,,
171,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
171,grants,Department of Science and Technology,FUNDING_AGENCY,Department of Science and Technology,DEPARTMENT_OF_SCIENCE_AND_TECHNOLOGY,,
172,grants,CE,DEPARTMENT,CE,,,
172,grants,R V College of Engineering,ORG,R V College of Engineering,R_V_COLLEGE_OF_ENGINEERING,,
172,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
172,grants,Department of Science and Technology,FUNDING_AGENCY,Department of Science and Technology,DEPARTMENT_OF_SCIENCE_AND_TECHNOLOGY,,
174,grants,ECE,DEPARTMENT,ECE,,,
174,grants,Indian Institute of Science Bangalore,ORG,Indian Institute of Science Bangalore,INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,,
174,grants,Bengaluru,GPE,Bengaluru,BENGALURU,,
174,grants,Council of Scientific and Industrial Research,FUNDING_AGENCY,Council of Scientific and Industrial Research,COUNCIL_OF_SCIENTIFIC_AND_INDUSTRIAL_RESEARCH,,
175,grants,CE,DEPARTMENT,CE,,,
175,grants,Indian Institute of Science Bangalore,ORG,Indian Institute of Science Bangalore,INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,,
