record_id,source_table,keyword,score,rank
464,patents,speech base,0.4906,6
464,patents,convert speech,0.48,7
464,patents,200 scribe,0.4759,8
9,patents,ionizable lipid,0.6895,1
9,patents,ionizable lipids,0.6633,2
9,patents,preparation ionizable,0.6582,3
9,patents,prepare ionizable,0.6014,4
9,patents,lipids abstract,0.5227,5
9,patents,process preparation,0.5224,6
9,patents,lipid development,0.4931,7
9,patents,lipid,0.4818,8
466,patents,partitioning input,0.6114,1
466,patents,realization partitioning,0.6001,2
466,patents,partitioning type,0.5903,3
466,patents,type partitioning,0.577,4
466,patents,output partitioning,0.5767,5
466,patents,design partition,0.5741,6
466,patents,partitioning present,0.5633,7
466,patents,partition input,0.5577,8
468,patents,napkin detect,0.5125,1
468,patents,analyte sanitary,0.5085,2
468,patents,detect analyte,0.4934,3
468,patents,blood sanitary,0.4871,4
468,patents,arrangement sanitary,0.4602,5
468,patents,analyte menstrual,0.4563,6
468,patents,diagnostic arrangement,0.4515,7
468,patents,analyze analyte,0.4352,8
2058,patents,ion supercapacitor,0.7031,1
2058,patents,supercapacitor comprising,0.6025,2
2058,patents,supercapacitor abstract,0.5988,3
2058,patents,supercapacitor,0.5946,4
2058,patents,supercapacitor provide,0.5938,5
2058,patents,supercapacitor present,0.5604,6
2058,patents,sodium ion,0.5052,7
2058,patents,electrolyte solution,0.4274,8
469,patents,videos colourise,0.5717,1
469,patents,colourise video,0.5629,2
469,patents,video database,0.4989,3
469,patents,keras,0.4675,4
469,patents,opencv,0.464,5
469,patents,colorizing,0.4636,6
469,patents,video input,0.4624,7
469,patents,videos frame,0.4573,8
470,patents,recognition traffic,0.5647,1
470,patents,recognition option,0.4889,2
470,patents,traffic sign,0.485,3
470,patents,sign recognition,0.4769,4
470,patents,sign detection,0.4764,5
470,patents,recognize traffic,0.4758,6
470,patents,indian traffic,0.4677,7
470,patents,detection recognition,0.451,8
471,patents,achieve kubernetes,0.5572,1
471,patents,orchestration kubernete,0.557,2
471,patents,kubernetes automatic,0.4994,3
471,patents,kubernetes,0.4979,4
471,patents,kubernete applicant,0.4956,5
471,patents,examination monitoring,0.4932,6
471,patents,kubernete,0.479,7
471,patents,microservice orchestration,0.4645,8
473,patents,skillset task,0.5418,1
473,patents,correspond psychometric,0.4952,2
473,patents,determine psychometric,0.491,3
473,patents,associated skillset,0.4908,4
473,patents,base psychometric,0.4833,5
473,patents,psychometric compatibility,0.4764,6
473,patents,associate skillset,0.4653,7
473,patents,determine skill,0.4497,8
477,patents,portable weigh,0.5566,1
477,patents,weigh plate,0.5052,2
477,patents,smart container,0.5052,3
477,patents,consolidated weight,0.4652,4
477,patents,container portable,0.4647,5
477,patents,load cell,0.4567,6
477,patents,convey load,0.4461,7
477,patents,plurality load,0.4192,8
478,patents,dispense chemical,0.5149,1
478,patents,chemical composition,0.5127,2
478,patents,composition method,0.4862,3
478,patents,composition sensor,0.4747,4
478,patents,fly object,0.4744,5
478,patents,assign fly,0.4619,6
478,patents,composition,0.4425,7
478,patents,pesticide,0.4404,8
480,patents,aluminium foam,0.5069,1
480,patents,foam control,0.5006,2
480,patents,control macroporosity,0.4917,3
480,patents,macroporosity method,0.4838,4
480,patents,method produce,0.4554,5
480,patents,macroporosity molten,0.4373,6
480,patents,macroporosity open,0.4159,7
480,patents,create styrofaom,0.4157,8
481,patents,gravity separator,0.564,1
481,patents,cyclone separator,0.5032,2
481,patents,chamber cyclone,0.4448,3
481,patents,particle cyclone,0.4364,4
481,patents,cyclone extractor,0.4273,5
481,patents,cascaded digitally,0.4221,6
481,patents,gas chamber,0.404,7
481,patents,abstract cyclone,0.3983,8
10,patents,joint apparatus,0.5307,1
10,patents,robotic joint,0.5192,2
10,patents,motor axis,0.4554,3
10,patents,freedom robotic,0.4552,4
10,patents,furthermore robotic,0.4353,5
10,patents,rotational,0.4349,6
10,patents,multiple degrees,0.4249,7
10,patents,degrees freedom,0.4209,8
482,patents,nutritional composition,0.6965,1
482,patents,novel nutritional,0.6363,2
482,patents,nutritional,0.566,3
482,patents,composition pumpkin,0.5526,4
482,patents,pumpkin powder,0.4948,5
482,patents,nutritional value,0.4944,6
482,patents,benefit nutritional,0.4817,7
482,patents,spice powder,0.4758,8
483,patents,drug standardization,0.4902,1
483,patents,formulation bisphosphonate,0.4726,2
483,patents,treatment osteoporosis,0.3974,3
483,patents,preparation drug,0.3912,4
483,patents,chromatography,0.3791,5
483,patents,bisphosphonate drug,0.3789,6
483,patents,method peroral,0.3642,7
483,patents,treat osteoporosis,0.3569,8
11,patents,optical interrogation,0.634,1
11,patents,optical,0.4803,2
11,patents,base optical,0.4679,3
11,patents,fiber bragg,0.4496,4
11,patents,signal fiber,0.441,5
11,patents,300 optical,0.4131,6
11,patents,bragg wavelength,0.4071,7
11,patents,signal pulse,0.4053,8
484,patents,scaffold nanocomposite,0.6342,1
484,patents,polymeric scaffold,0.5867,2
484,patents,hydrogel scaffold,0.577,3
484,patents,hydroxyapatite nanoparticle,0.5212,4
484,patents,develop scaffold,0.5171,5
484,patents,scaffold skin,0.5033,6
484,patents,tissue engineering,0.4798,7
484,patents,scaffold form,0.4763,8
485,patents,nanomiemgel antifungal,0.639,1
485,patents,preparation antifungal,0.5841,2
485,patents,nanomiemgel onychomycosis,0.53,3
485,patents,form antifungal,0.5101,4
485,patents,antifungal,0.4658,5
485,patents,topical bioadhesive,0.4527,6
485,patents,nanoemulsion bioadhesive,0.4426,7
485,patents,title antifungal,0.4421,8
486,patents,lacing footwear,0.6728,1
486,patents,footwear title,0.6145,2
486,patents,lace footwear,0.6076,3
486,patents,footwear abstract,0.6028,4
486,patents,comprising footwear,0.6008,5
486,patents,footwear comprising,0.599,6
486,patents,self lace,0.5957,7
486,patents,footwear,0.5775,8
487,patents,surgery retractor,0.7325,1
487,patents,retractor provide,0.677,2
487,patents,retractor,0.642,3
487,patents,abstract retractor,0.6353,4
487,patents,arm retractor,0.6196,5
487,patents,retractor cms,0.615,6
487,patents,retractor slider,0.5769,7
487,patents,retractor shape,0.5651,8
488,patents,blade guard,0.619,1
488,patents,surgical blade,0.5781,2
488,patents,guard device,0.5271,3
488,patents,blade securely,0.5185,4
488,patents,risk blade,0.5135,5
488,patents,manually blade,0.4934,6
488,patents,tray blade,0.4927,7
488,patents,blade external,0.4896,8
489,patents,resin abstract,0.4997,1
489,patents,resin comprising,0.4729,2
489,patents,composite resin,0.4519,3
489,patents,resin dental,0.4424,4
489,patents,resin obtain,0.4312,5
489,patents,resin material,0.4255,6
489,patents,resin title,0.4203,7
489,patents,resin,0.4183,8
490,patents,dental digital,0.5204,1
490,patents,receptor dental,0.5088,2
490,patents,tooth digital,0.4967,3
490,patents,tooth dual,0.4744,4
490,patents,receptor tooth,0.4625,5
490,patents,title dental,0.4549,6
490,patents,aiming rings,0.4524,7
490,patents,image receptor,0.449,8
491,patents,ornithopter wing,0.7261,1
491,patents,ornithopter motor,0.6811,2
491,patents,control ornithopter,0.6642,3
491,patents,ornithopter ornithopter,0.6541,4
491,patents,ornithopter improved,0.6428,5
491,patents,tail ornithopter,0.6391,6
491,patents,ornithopter,0.6295,7
491,patents,ornithopter speed,0.6247,8
492,patents,syringe recycler,0.67,1
492,patents,disposable syringe,0.6488,2
492,patents,syringe plunger,0.5911,3
492,patents,plunger syringe,0.5866,4
492,patents,recycler comprising,0.5641,5
492,patents,syringe pelletization,0.5595,6
492,patents,unit syringe,0.5528,7
492,patents,syringe,0.5345,8
493,patents,anaesthesia dispenser,0.6964,1
493,patents,anaesthetic vial,0.6062,2
493,patents,anaesthesisa dispenser,0.5975,3
493,patents,vial dispense,0.5923,4
493,patents,dispense unit,0.5417,5
493,patents,dispenser unit,0.5342,6
493,patents,unit dispense,0.5264,7
493,patents,dispenser comprising,0.516,8
494,patents,foxtail millet,0.6013,1
494,patents,deshelle machine,0.574,2
494,patents,millet deshelle,0.5525,3
494,patents,grind wheel,0.5341,4
494,patents,millet compact,0.5269,5
494,patents,multiple millet,0.5054,6
494,patents,husk millet,0.5007,7
494,patents,millet,0.4898,8
495,patents,spy robot,0.6093,1
495,patents,robot surveillance,0.5921,2
495,patents,spherical spy,0.5619,3
495,patents,robot spherical,0.5213,4
495,patents,surveillance operation,0.501,5
495,patents,surveillance operations,0.5003,6
495,patents,camera unit,0.4819,7
495,patents,unit camera,0.4703,8
496,patents,dustbin intelligent,0.6653,1
496,patents,intelligent dustbin,0.66,2
496,patents,dustbin,0.615,3
496,patents,dustbin abstract,0.5948,4
496,patents,dustbin comprise,0.5891,5
496,patents,waste dustbin,0.5842,6
496,patents,movement dustbin,0.5745,7
496,patents,place dustbin,0.5732,8
497,patents,treatment hemorrhoids,0.5706,1
497,patents,rectal gel,0.5349,2
497,patents,rectum treat,0.5284,3
497,patents,rectal spray,0.5164,4
497,patents,spray formulation,0.5106,5
497,patents,hemorrhoid available,0.5004,6
497,patents,hemorrhoids abstract,0.495,7
497,patents,gel formulation,0.4949,8
498,patents,nanohybrid formulation,0.5759,1
498,patents,reinforce hydroxyapatite,0.5046,2
498,patents,hydroxyapatite development,0.4979,3
498,patents,synthesize nanohybrid,0.497,4
498,patents,obtain nanohybrid,0.4594,5
498,patents,hydroxyapatite,0.4552,6
498,patents,formulation polyelectrolyte,0.415,7
498,patents,form nano,0.4079,8
499,patents,containing ginsenoside,0.5208,1
499,patents,drug ginsenoside,0.499,2
499,patents,ginsenoside rg1,0.4916,3
499,patents,nano formulation,0.4836,4
499,patents,contain ginsenoside,0.4667,5
499,patents,nanoparticle solution,0.4635,6
499,patents,effect ginsenoside,0.4546,7
499,patents,preparation nanomaterial,0.4538,8
500,patents,parpam formulations,0.5879,1
500,patents,parpam formulation,0.5774,2
500,patents,formulation skin,0.5104,3
500,patents,formulations,0.4925,4
500,patents,preparation nanoparticulate,0.4795,5
500,patents,formulation,0.4715,6
500,patents,formulations transdermal,0.4302,7
500,patents,pavala parpam,0.4006,8
502,patents,prioritization penetration,0.5726,1
502,patents,penetration tests,0.509,2
502,patents,fsm penetration,0.4923,3
502,patents,penetration test,0.4798,4
502,patents,risk prioritization,0.4793,5
502,patents,vulnerability generate,0.4351,6
502,patents,test fsm,0.4348,7
502,patents,exploit order,0.4208,8
1429,patents,handwriting assistant,0.6663,1
1429,patents,slate handwriting,0.6414,2
1429,patents,assessment handwriting,0.6334,3
1429,patents,handwriting practice,0.6179,4
1429,patents,handwriting,0.5956,5
1429,patents,intelligent handwriting,0.5867,6
1429,patents,child writing,0.5784,7
1429,patents,write skill,0.5754,8
503,patents,avulsion storage,0.6818,1
503,patents,avulsion medium,0.6342,2
503,patents,preserve avulsion,0.6042,3
503,patents,avulsion,0.5691,4
503,patents,title avulsion,0.4821,5
503,patents,tooth preserve,0.4313,6
503,patents,hbss gel,0.4224,7
503,patents,gel,0.4125,8
505,patents,digital converter,0.541,1
505,patents,quantization converter,0.5329,2
505,patents,convert digital,0.4782,3
505,patents,circuit digital,0.4613,4
505,patents,signal digital,0.4476,5
505,patents,quantization circuit,0.4171,6
505,patents,frequency digital,0.4028,7
505,patents,converter multiple,0.4013,8
506,patents,raft formulation,0.5243,1
506,patents,formulation pregabalin,0.5194,2
506,patents,epileptic drug,0.4918,3
506,patents,liquid raft,0.4635,4
506,patents,anti epileptic,0.4052,5
506,patents,gel form,0.3976,6
506,patents,drug abstract,0.3809,7
506,patents,raft forming,0.3759,8
507,patents,niosomal formulation,0.6222,1
507,patents,niosome formulation,0.6143,2
507,patents,voriconazole niosome,0.6049,3
507,patents,niosomal spray,0.5873,4
507,patents,niosomal topical,0.5819,5
507,patents,formulation voriconazole,0.5755,6
507,patents,fungal niosomal,0.5752,7
507,patents,niosome drug,0.5613,8
508,patents,information extraction,0.5052,1
508,patents,information extract,0.4717,2
508,patents,adaptive web,0.4692,3
508,patents,extraction framework,0.4571,4
508,patents,extraction engine,0.4542,5
508,patents,extraction deep,0.4166,6
508,patents,adaptive information,0.4067,7
508,patents,automate information,0.3946,8
509,patents,phosphate buffer,0.5115,1
509,patents,simulated phosphate,0.5021,2
509,patents,dissolution pulp,0.4694,3
509,patents,title phosphate,0.4179,4
509,patents,phosphate,0.4135,5
509,patents,phthalate demineralized,0.4095,6
509,patents,pulp stone,0.3968,7
509,patents,solution dissolution,0.3966,8
510,patents,conical stator,0.554,1
510,patents,title conical,0.5368,2
510,patents,energy harvester,0.5356,3
510,patents,stator conical,0.5343,4
510,patents,conical,0.5127,5
510,patents,harvest coil,0.5117,6
510,patents,abstract conical,0.5012,7
510,patents,conical shape,0.4978,8
511,patents,motor generator,0.5872,1
511,patents,repulsive motor,0.4766,2
511,patents,generator unit,0.4708,3
511,patents,generator,0.4697,4
511,patents,generator electro,0.4492,5
511,patents,magnet switched,0.4371,6
511,patents,permanent magnet,0.4344,7
511,patents,motor,0.4319,8
465,patents,simulated annealing,0.7796,1
465,patents,circuit realization,0.4887,2
465,patents,annealing,0.4862,3
465,patents,realization simulated,0.4833,4
465,patents,digital circuit,0.4826,5
465,patents,simulated,0.3474,6
465,patents,digital,0.3348,7
465,patents,circuit,0.2225,8
467,patents,facial expression,0.6967,1
467,patents,identification facial,0.6136,2
467,patents,expression images,0.5669,3
467,patents,facial,0.5016,4
467,patents,identification,0.4578,5
467,patents,images,0.3802,6
467,patents,expression,0.3025,7
512,patents,automation odontogenic,0.6071,1
512,patents,biopsy automation,0.5871,2
512,patents,odontogenic keratocysts,0.4874,3
512,patents,incisional biopsy,0.4547,4
512,patents,keratocysts automatically,0.4424,5
512,patents,biopsy abstract,0.4377,6
512,patents,diagnose odontogenic,0.4309,7
512,patents,keratocysts okc,0.4151,8
513,patents,ozonate water,0.5044,1
513,patents,ozonator device,0.4865,2
513,patents,air ozonator,0.4854,3
513,patents,control ozonated,0.4725,4
513,patents,ozonated water,0.4714,5
513,patents,pump ozonated,0.4543,6
513,patents,ozone ro,0.453,7
513,patents,ozonated hand,0.4502,8
514,patents,earth composite,0.5768,1
514,patents,reinforced cementitious,0.5499,2
514,patents,cementitious stabilized,0.5186,3
514,patents,fibre reinforced,0.5121,4
514,patents,form composite,0.4893,5
514,patents,cementitious stabilise,0.489,6
514,patents,composite,0.4862,7
514,patents,reinforce cementitious,0.4729,8
515,patents,performance semiconductor,0.5507,1
515,patents,reliability breakdown,0.5193,2
515,patents,semiconductor device,0.5192,3
515,patents,semiconductor,0.4643,4
515,patents,breakdown voltage,0.4575,5
515,patents,breakdown performance,0.4264,6
515,patents,dielectric channel,0.4063,7
515,patents,dielectric layer,0.3936,8
516,patents,electrode evolution,0.5309,1
516,patents,activate electrode,0.5186,2
516,patents,electrode electrocatalyst,0.5178,3
516,patents,electrocatalyst,0.4897,4
516,patents,hybrid electrocatalyst,0.4724,5
516,patents,engineering electrode,0.4693,6
516,patents,electrolysis process,0.4366,7
516,patents,evolution reaction,0.4335,8
517,patents,graphene artocarpus,0.642,1
517,patents,induced graphene,0.6078,2
517,patents,graphene,0.5653,3
517,patents,laser induced,0.4739,4
517,patents,heterophyllus leaf,0.4211,5
517,patents,laser,0.4014,6
517,patents,leaf method,0.4007,7
517,patents,artocarpus heterophyllus,0.3591,8
518,patents,patterned photoresist,0.541,1
518,patents,film lithography,0.5361,2
518,patents,patterned porous,0.5044,3
518,patents,pattern photoresist,0.4978,4
518,patents,lithography,0.4947,5
518,patents,elastomer film,0.4822,6
518,patents,porous elastomer,0.4796,7
518,patents,elastomer precursor,0.457,8
519,patents,cryptographic application,0.5148,1
519,patents,simulation encryption,0.4883,2
519,patents,number nanofluidic,0.4676,3
519,patents,number cryptographic,0.4566,4
519,patents,random number,0.4518,5
519,patents,cryptographic,0.4403,6
519,patents,nanofluidic,0.4094,7
519,patents,nanofluidic device,0.4007,8
476,patents,automated context,0.5412,1
476,patents,metadata video,0.5405,2
476,patents,video consumer,0.5394,3
476,patents,context video,0.5275,4
476,patents,content video,0.5174,5
476,patents,video method,0.5054,6
476,patents,context search,0.5031,7
476,patents,video assess,0.4959,8
520,patents,hall sensors,0.5574,1
520,patents,hall sensor,0.5557,2
520,patents,hall voltage,0.5332,3
520,patents,techniques voltage,0.4178,4
520,patents,offset voltage,0.4119,5
520,patents,voltage offset,0.3974,6
520,patents,voltage select,0.3838,7
520,patents,sensor example,0.3835,8
521,patents,drug delivery,0.5584,1
521,patents,delivery methods,0.5036,2
521,patents,microneedle patch,0.4997,3
521,patents,fabricate microneedle,0.4778,4
521,patents,provide microneedle,0.4627,5
521,patents,plurality microneedle,0.4587,6
521,patents,responsive microneedle,0.4491,7
521,patents,microneedle comprise,0.4479,8
522,patents,payload carrier,0.6283,1
522,patents,payload wing,0.6158,2
522,patents,payload delivery,0.5657,3
522,patents,104 payload,0.552,4
522,patents,mass payload,0.5407,5
522,patents,device payload,0.5369,6
522,patents,comprise payload,0.5214,7
522,patents,payload,0.521,8
523,patents,impact assessment,0.5361,1
523,patents,impact machinery,0.5147,2
523,patents,impact operation,0.5121,3
523,patents,assess impact,0.4809,4
523,patents,assessment impact,0.4269,5
523,patents,mechanism assessment,0.4101,6
523,patents,00103 impact,0.3914,7
523,patents,assess,0.3899,8
526,patents,optical interrogation,0.6234,1
526,patents,optical,0.4647,2
526,patents,base optical,0.4613,3
526,patents,fiber bragg,0.4483,4
526,patents,wavelength intensity,0.4455,5
526,patents,signal fiber,0.4358,6
526,patents,correspond pulse,0.4329,7
526,patents,bragg wavelength,0.4119,8
527,patents,optical network,0.6036,1
527,patents,network monitoring,0.5536,2
527,patents,optical line,0.484,3
527,patents,monitoring method,0.4739,4
527,patents,fiber bragg,0.473,5
527,patents,fiber connectivity,0.4728,6
527,patents,optical,0.4715,7
527,patents,wavelength fiber,0.4463,8
528,patents,neuromorphic devices,0.6382,1
528,patents,neuromorphic device,0.6315,2
528,patents,antiferroelectric pbhfo3,0.591,3
528,patents,antiferroelectric ferroelectric,0.5522,4
528,patents,films neuromorphic,0.5458,5
528,patents,neuromorphic computing,0.5397,6
528,patents,application neuromorphic,0.5292,7
528,patents,transition antiferroelectric,0.5283,8
529,patents,resistance ndr,0.565,1
529,patents,ndr device,0.5342,2
529,patents,manufacture ndr,0.5235,3
529,patents,ndr control,0.4503,4
529,patents,characteristic ndr,0.4334,5
529,patents,ndr,0.4215,6
529,patents,conductive electrode,0.3837,7
529,patents,differential resistance,0.3743,8
530,patents,immunotherapy compositions,0.473,1
530,patents,calcium atpase,0.4472,2
530,patents,ca2 atpase,0.4319,3
530,patents,abstract calcium,0.4154,4
530,patents,pharmaceutical composition,0.4047,5
530,patents,membrane ca2,0.3698,6
530,patents,inhibitor pmca,0.369,7
530,patents,atpase inhibitor,0.3659,8
531,patents,signal ferroelectric,0.5878,1
531,patents,switching ferroelectric,0.5751,2
531,patents,threshold ferroelectric,0.5573,3
531,patents,ferroelectric device,0.5524,4
531,patents,operate ferroelectric,0.5453,5
531,patents,ferroelectric,0.4957,6
531,patents,applying ferroelectric,0.492,7
531,patents,response ferroelectric,0.4795,8
532,patents,gan gate,0.4981,1
532,patents,gate structure,0.4329,2
532,patents,gate layer,0.3982,3
532,patents,include gan,0.3934,4
532,patents,transistor hemt,0.3788,5
532,patents,gate geometry,0.3771,6
532,patents,nitride gan,0.371,7
532,patents,gallium nitride,0.3592,8
533,patents,risk prediction,0.5247,1
533,patents,classification health,0.4912,2
533,patents,classify health,0.4795,3
533,patents,prediction method,0.4541,4
533,patents,health profile,0.4447,5
533,patents,relate risk,0.4322,6
533,patents,biofluid additionally,0.4159,7
533,patents,biofluid,0.3867,8
535,patents,harvesting technology,0.4053,1
535,patents,harvesting apparatus,0.3789,2
535,patents,seed harvesting,0.3715,3
535,patents,agricultural harvesting,0.3594,4
535,patents,method harvesting,0.352,5
535,patents,harvesting,0.3377,6
535,patents,harvesting seed,0.3356,7
535,patents,relate aquatic,0.3328,8
536,patents,modular walling,0.5611,1
536,patents,modular wall,0.5425,2
536,patents,modular architectural,0.4753,3
536,patents,ceiling partition,0.4179,4
536,patents,area modular,0.3994,5
536,patents,architectural partition,0.3797,6
536,patents,wall method,0.3773,7
536,patents,include wall,0.3719,8
537,patents,apparatus washing,0.5377,1
537,patents,efficient washing,0.5051,2
537,patents,relate washing,0.5046,3
537,patents,textile articles,0.5008,4
537,patents,washing machine,0.4887,5
537,patents,textile article,0.4845,6
537,patents,textile,0.4756,7
537,patents,washing multilayere,0.4661,8
538,patents,chromium nitride,0.4628,1
538,patents,films silicon,0.4273,2
538,patents,selector device,0.3887,3
538,patents,polarity switch,0.3797,4
538,patents,device neuromorphic,0.3782,5
538,patents,metal insulator,0.3694,6
538,patents,dependent electronic,0.3547,7
538,patents,switch chemical,0.3515,8
539,patents,tunable transistor,0.5246,1
539,patents,balance inverter,0.5233,2
539,patents,balancing inverter,0.522,3
539,patents,transistors self,0.5138,4
539,patents,inverter circuit,0.495,5
539,patents,threshold transistor,0.4743,6
539,patents,threshold transistors,0.4729,7
539,patents,transistor feedback,0.456,8
540,patents,conduct hydrogel,0.6001,1
540,patents,hydrogel composite,0.5318,2
540,patents,comprising hydrogel,0.5258,3
540,patents,link hydrogel,0.4716,4
540,patents,conduct polymer,0.4645,5
540,patents,method preparation,0.4546,6
540,patents,hydrogel matrix,0.4534,7
540,patents,composite method,0.4495,8
541,patents,demonstration atoms,0.685,1
541,patents,demonstration atom,0.6645,2
541,patents,atom arm,0.6219,3
541,patents,atoms abstract,0.6083,4
541,patents,atom positioning,0.6016,5
541,patents,correspond atom,0.5784,6
541,patents,atoms reconfigurable,0.5754,7
541,patents,correspond atomic,0.5539,8
542,patents,force ultrasound,0.5745,1
542,patents,force sensor,0.4928,2
542,patents,probe method,0.4604,3
542,patents,ultrasound probe,0.4603,4
542,patents,compensated force,0.4417,5
542,patents,ultrasound device,0.4333,6
542,patents,sensor force,0.4244,7
542,patents,method computing,0.4172,8
698,patents,thermoelectric generator,1.0,1
698,patents,thermoelectric,0.8571,2
698,patents,generator,0.5116,3
543,patents,configuration peptide,0.5946,1
543,patents,synthetic peptide,0.5605,2
543,patents,peptide present,0.556,3
543,patents,peptide peptide,0.5535,4
543,patents,surrogate amino,0.5529,5
543,patents,peptide,0.5456,6
543,patents,peptide moiety,0.539,7
543,patents,peptide contain,0.5369,8
544,patents,health monitoring,0.4923,1
544,patents,monitoring operating,0.4679,2
544,patents,method monitoring,0.4636,3
544,patents,machine determine,0.4572,4
544,patents,computing environment,0.4428,5
544,patents,operating machine,0.4255,6
544,patents,machine computing,0.4115,7
544,patents,determine health,0.3909,8
545,patents,generate harmonic,0.5569,1
545,patents,harmonic input,0.5108,2
545,patents,harmonic frequency,0.4911,3
545,patents,frequency multiplier,0.4901,4
545,patents,multiplier circuit,0.4325,5
545,patents,frequency multipli,0.4311,6
545,patents,circuit 200,0.4231,7
545,patents,input frequency,0.4175,8
546,patents,droplet dispenser,0.5632,1
546,patents,dispenser comprise,0.5382,2
546,patents,valve dispense,0.5372,3
546,patents,base dispenser,0.531,4
546,patents,dispenser,0.523,5
546,patents,dispenser 112,0.5056,6
546,patents,axis dispenser,0.499,7
546,patents,dispenser second,0.4926,8
547,patents,epoxy resin,0.6899,1
547,patents,epoxy composition,0.6848,2
547,patents,comprise epoxidize,0.6223,3
547,patents,epoxidize vegetable,0.6034,4
547,patents,base epoxy,0.5693,5
547,patents,curable epoxy,0.5513,6
547,patents,epoxidize,0.5424,7
547,patents,epoxy present,0.5417,8
548,patents,holographic metasurface,0.514,1
548,patents,metasurface antenna,0.5107,2
548,patents,metasurface aperture,0.4858,3
548,patents,multi beam,0.4501,4
548,patents,beam binary,0.4265,5
548,patents,comprise metasurface,0.4124,6
548,patents,aperture binary,0.4109,7
548,patents,specific beam,0.4014,8
549,patents,nanopore sensor,0.6567,1
549,patents,nanopore sensing,0.6562,2
549,patents,device nanopore,0.593,3
549,patents,convert nanopore,0.5332,4
549,patents,nanopore,0.5332,5
549,patents,circuit fourth,0.5088,6
549,patents,fourth circuit,0.501,7
549,patents,circuit comprise,0.493,8
550,patents,process polystyrene,0.699,1
550,patents,form polystyrene,0.698,2
550,patents,polystyrene product,0.6883,3
550,patents,processing polystyrene,0.6742,4
550,patents,polystyrene vitrimer,0.6724,5
550,patents,provide polystyrene,0.6663,6
550,patents,comprise polystyrene,0.6552,7
550,patents,polystyrene particularly,0.6517,8
551,patents,epoxy polymer,0.5708,1
551,patents,composite epoxy,0.5386,2
551,patents,epoxy resin,0.508,3
551,patents,polymer composite,0.4831,4
551,patents,recyclable epoxy,0.4768,5
551,patents,polymer,0.4386,6
551,patents,multifunctional epoxy,0.4267,7
551,patents,hardener epoxy,0.4258,8
552,patents,measure hammer,0.5303,1
552,patents,velocity drill,0.4391,2
552,patents,hammer energy,0.4241,3
552,patents,hammer impact,0.4175,4
552,patents,velocity detect,0.4044,5
552,patents,force sensor,0.3879,6
552,patents,transfer hammer,0.3824,7
552,patents,hammer,0.3761,8
553,patents,combustors apparatus,0.6449,1
553,patents,oscillation combustion,0.5732,2
553,patents,combustion chamber,0.5653,3
553,patents,frequency flame,0.5565,4
553,patents,scale combustors,0.5489,5
553,patents,flame combustion,0.5365,6
553,patents,oscillate flame,0.529,7
553,patents,oscillate flames,0.5281,8
554,patents,cell method,0.4482,1
554,patents,cell voltage,0.4466,2
554,patents,battery modules,0.4382,3
554,patents,battery module,0.4363,4
554,patents,perform cell,0.399,5
554,patents,set battery,0.3961,6
554,patents,determine cell,0.3939,7
554,patents,cell balance,0.3876,8
555,patents,flame control,0.5827,1
555,patents,transition flame,0.555,2
555,patents,comprise combustion,0.5413,3
555,patents,combustion apparatus,0.537,4
555,patents,turbulent flame,0.5323,5
555,patents,combustion chamber,0.5292,6
555,patents,flame regime,0.5093,7
555,patents,interact flame,0.5001,8
556,patents,spray conditioning,0.611,1
556,patents,droplet spray,0.5848,2
556,patents,droplet impulse,0.5509,3
556,patents,disturbance spray,0.5361,4
556,patents,propagate spray,0.5057,5
556,patents,assisted spray,0.4956,6
556,patents,condition spray,0.4914,7
556,patents,spray spray,0.4718,8
557,patents,dispense needle,0.5699,1
557,patents,droplet dispense,0.4901,2
557,patents,independently syringe,0.47,3
557,patents,needle independently,0.455,4
557,patents,couple syringe,0.451,5
557,patents,plurality dispense,0.4306,6
557,patents,106 syringe,0.4263,7
557,patents,outlet droplet,0.4256,8
558,patents,fiber reinforced,0.4996,1
558,patents,epoxy composite,0.4571,2
558,patents,fabrication recycling,0.4468,3
558,patents,carbon fiber,0.4421,4
558,patents,recyclable carbon,0.4411,5
558,patents,composite fabrication,0.4093,6
558,patents,modification composite,0.3788,7
558,patents,reinforced vitrimer,0.3671,8
559,patents,fabrication variable,0.5377,1
559,patents,relate textile,0.4933,2
559,patents,fabricating apparatus,0.486,3
559,patents,attribute fabrication,0.4827,4
559,patents,fabrication fabrics,0.4468,5
559,patents,fabrics parameter,0.4288,6
559,patents,fabric operate,0.4198,7
559,patents,fabrication fabric,0.4175,8
560,patents,photon emitter,0.5397,1
560,patents,single photon,0.5133,2
560,patents,method manufacture,0.4823,3
560,patents,emitter method,0.4585,4
560,patents,emit single,0.4313,5
560,patents,photon,0.4224,6
560,patents,emitter spe,0.416,7
560,patents,rigid substrate,0.4047,8
561,patents,biomimetic arm,0.5554,1
561,patents,arm phantom,0.5336,2
561,patents,extravasation biomimetic,0.4207,3
561,patents,200 biomimetic,0.4157,4
561,patents,arm,0.4115,5
561,patents,phantom 200,0.3879,6
561,patents,disclose biomimetic,0.379,7
561,patents,title biomimetic,0.3627,8
562,patents,extravasation sensing,0.5866,1
562,patents,sensor extravasation,0.5765,2
562,patents,extravasation extravasation,0.4593,3
562,patents,correspond extravasation,0.4315,4
562,patents,body extravasation,0.4294,5
562,patents,sensing present,0.4284,6
562,patents,extravasation sense,0.4214,7
562,patents,extravasation target,0.4185,8
