record_id,source_table,keyword,score,rank
252,theses,corrosion resistance,0.5411,6
252,theses,corrosion,0.5337,7
252,theses,coating electrodeposite,0.5216,8
1004,theses,smart building,0.5424,1
1004,theses,indoor comfort,0.513,2
1004,theses,comfort management,0.4846,3
1004,theses,management iot,0.4552,4
1004,theses,cost indoor,0.4506,5
1004,theses,energy cost,0.4213,6
1004,theses,iot,0.4009,7
1004,theses,iot enable,0.3943,8
253,theses,retrieval hash,0.5515,1
253,theses,learn hash,0.5126,2
253,theses,modal hash,0.5025,3
253,theses,hash code,0.4797,4
253,theses,unified hash,0.4736,5
253,theses,hash objective,0.4682,6
253,theses,hash representation,0.4653,7
253,theses,hash algorithm,0.4526,8
1001,theses,biomedical datum,0.5415,1
1001,theses,consensus node,0.4911,2
1001,theses,community biomedical,0.4857,3
1001,theses,correlation network,0.4467,4
1001,theses,datum analysis,0.4309,5
1001,theses,network consensus,0.4189,6
1001,theses,node community,0.3813,7
1001,theses,datum,0.349,8
254,theses,cytometry electromechanical,0.4719,1
254,theses,flow cytometer,0.4476,2
254,theses,advance microfluidic,0.4466,3
254,theses,impedance cytometer,0.4245,4
254,theses,cytometer generally,0.4227,5
254,theses,microfluidic,0.4162,6
254,theses,cytometer analyse,0.4052,7
254,theses,impedance cytometry,0.4009,8
255,theses,multi antenna,0.522,1
255,theses,modulate antenna,0.4759,2
255,theses,antenna transmitter,0.4725,3
255,theses,antenna load,0.4712,4
255,theses,antenna array,0.47,5
255,theses,modulation antenna,0.4631,6
255,theses,antenna wireless,0.4434,7
255,theses,antenna transmission,0.4407,8
256,theses,sensor photodetector,0.5396,1
256,theses,gas sensors,0.4975,2
256,theses,gas sensor,0.4828,3
256,theses,photodetector,0.4806,4
256,theses,light sensor,0.4707,5
256,theses,response photodetector,0.4704,6
256,theses,thermal photodetector,0.4679,7
256,theses,photodetection zno,0.4645,8
258,theses,generator wind,0.5426,1
258,theses,wind turbine,0.5233,2
258,theses,emulation wind,0.4891,3
258,theses,turbine generator,0.485,4
258,theses,generator dfig,0.4645,5
258,theses,turbine sensorless,0.4504,6
258,theses,induction generator,0.4401,7
258,theses,application wind,0.4147,8
259,theses,optimization fiber,0.4889,1
259,theses,topological sensitivity,0.4803,2
259,theses,topological derivativem,0.4754,3
259,theses,continuous fiber,0.4552,4
259,theses,topology optimization,0.4544,5
259,theses,structures compliant,0.4508,6
259,theses,structure compliant,0.4409,7
259,theses,structural design,0.4358,8
260,theses,modulation wireless,0.5731,1
260,theses,wireless communications,0.5235,2
260,theses,wireless channel,0.5157,3
260,theses,multicarri modulation,0.4789,4
260,theses,otfs modulation,0.4781,5
260,theses,wireless communication,0.4778,6
260,theses,modulation information,0.47,7
260,theses,ghz channel,0.4614,8
261,theses,creep testing,0.5175,1
261,theses,creep resistance,0.4425,2
261,theses,creep mechanism,0.4415,3
261,theses,creep bending,0.4363,4
261,theses,creep study,0.4194,5
261,theses,resistance creep,0.4143,6
261,theses,reliability component,0.4086,7
261,theses,engineering component,0.3839,8
262,theses,coating mg,0.5373,1
262,theses,additive corrosion,0.4996,2
262,theses,peo coating,0.4907,3
262,theses,corrosion behavior,0.4838,4
262,theses,improve corrosion,0.4797,5
262,theses,corrosion resistance,0.4765,6
262,theses,corrosion behaviour,0.4765,7
262,theses,evolution electrochemical,0.4746,8
263,theses,code nmc,0.5706,1
263,theses,codes nmc,0.5482,2
263,theses,malleable codes,0.5421,3
263,theses,malleable code,0.498,4
263,theses,tamper codeword,0.4634,5
263,theses,protocol entropy,0.4596,6
263,theses,codes applications,0.4542,7
263,theses,decoding tamper,0.4415,8
264,theses,turbulent flow,0.5113,1
264,theses,profile turbulent,0.482,2
264,theses,navier stokes,0.4771,3
264,theses,cylinder model,0.4646,4
264,theses,scale reynolds,0.4602,5
264,theses,couette flow,0.4521,6
264,theses,planar flow,0.4427,7
264,theses,large reynolds,0.4348,8
265,theses,heat evaporator,0.4494,1
265,theses,evaporator setup,0.4395,2
265,theses,heat pipe,0.4139,3
265,theses,accessible evaporator,0.4019,4
265,theses,wick evaporator,0.3983,5
265,theses,flow evaporator,0.3973,6
265,theses,condenser evaporator,0.3915,7
265,theses,lhp evaporator,0.3878,8
267,theses,electronic optoelectronic,0.579,1
267,theses,heterojunctions electronic,0.5075,2
267,theses,waal heterostructure,0.5003,3
267,theses,waals heterojunctions,0.4954,4
267,theses,waals heterojunction,0.4874,5
267,theses,optoelectronic,0.4719,6
267,theses,optoelectronic device,0.4696,7
267,theses,conductor semiconductor,0.4627,8
116,theses,virtualized cloud,0.6277,1
116,theses,allocation virtualized,0.6004,2
116,theses,cloud computing,0.5137,3
116,theses,scheduling resource,0.503,4
116,theses,resource allocation,0.4926,5
116,theses,virtualized,0.4847,6
116,theses,task scheduling,0.4747,7
116,theses,scheduling,0.4071,8
117,theses,authentication schemes,0.5035,1
117,theses,schemes privacy,0.4978,2
117,theses,iot infrastructure,0.4799,3
117,theses,approaches authentication,0.4741,4
117,theses,objects iot,0.4506,5
117,theses,iot,0.4387,6
117,theses,authentication,0.4269,7
117,theses,privacy policies,0.413,8
269,theses,btex contamination,0.6106,1
269,theses,contamination groundwater,0.5998,2
269,theses,contaminated water,0.5075,3
269,theses,contaminant pesticide,0.495,4
269,theses,groundwater quality,0.495,5
269,theses,remediation contaminated,0.4902,6
269,theses,btex benzene,0.4878,7
269,theses,pollutant respectively,0.4798,8
270,theses,sustainable urban,0.5253,1
270,theses,evaluating climate,0.4761,2
270,theses,emission urban,0.4739,3
270,theses,climate transform,0.47,4
270,theses,climate change,0.4642,5
270,theses,city sustainability,0.4491,6
270,theses,driver climate,0.443,7
270,theses,measure climate,0.4346,8
271,theses,play electrochemical,0.4478,1
271,theses,electrochemical,0.4463,2
271,theses,flow batteries,0.4197,3
271,theses,electrochemical present,0.4124,4
271,theses,electrode model,0.4082,5
271,theses,electrolyte study,0.3715,6
271,theses,electrode standard,0.37,7
271,theses,energy storage,0.3653,8
272,theses,organic photovoltaics,0.5013,1
272,theses,photovoltaics,0.5001,2
272,theses,photovoltaics organic,0.4927,3
272,theses,photovoltaics opvs,0.4446,4
272,theses,semiconductor thesis,0.404,5
272,theses,organic semiconductor,0.3716,6
272,theses,solar technology,0.3632,7
272,theses,generation solar,0.3271,8
273,theses,power software,0.5253,1
273,theses,power planning,0.505,2
273,theses,parallel computing,0.4481,3
273,theses,power flow,0.424,4
273,theses,parallel algorithm,0.4212,5
273,theses,parallelization identify,0.3915,6
273,theses,load generation,0.3888,7
273,theses,parallelization,0.3821,8
274,theses,soil compose,0.468,1
274,theses,ensure cementation,0.4512,2
274,theses,bond soil,0.4449,3
274,theses,soil form,0.4286,4
274,theses,cementing product,0.4284,5
274,theses,biocementation technique,0.4277,6
274,theses,soft soil,0.4268,7
274,theses,sustainability biocementation,0.4163,8
276,theses,networks centrality,0.6677,1
276,theses,outliers graph,0.6324,2
276,theses,centrality node,0.6164,3
276,theses,represent networks,0.6096,4
276,theses,community outliers,0.6036,5
276,theses,graph representation,0.5541,6
276,theses,centrality,0.523,7
276,theses,embeddings community,0.4809,8
277,theses,viral therapeutic,0.5316,1
277,theses,carrier viral,0.412,2
277,theses,hepatitis virus,0.404,3
277,theses,therapeutic agent,0.401,4
277,theses,infection therapeutic,0.3926,5
277,theses,synthesized delivery,0.3767,6
277,theses,combat hepatitis,0.3762,7
277,theses,nanoparticle msn,0.3758,8
38,theses,image compression,0.6161,1
38,theses,compression application,0.5589,2
38,theses,vlsi technique,0.5579,3
38,theses,power vlsi,0.5134,4
38,theses,vlsi,0.4905,5
38,theses,compression,0.4442,6
38,theses,performance analysis,0.2988,7
38,theses,performance,0.2822,8
268,theses,amplifier microwave,0.4437,1
268,theses,cavity parameter,0.4315,2
268,theses,calculation cavity,0.4249,3
268,theses,practical cavity,0.4121,4
268,theses,klystron amplifier,0.4091,5
268,theses,cavities klystron,0.4014,6
268,theses,variation cavity,0.3942,7
268,theses,microwave frequency,0.3898,8
278,theses,expander turbine,0.447,1
278,theses,conventional turbine,0.4463,2
278,theses,rankine cycle,0.44,3
278,theses,energy renewable,0.432,4
278,theses,electricity grid,0.4095,5
278,theses,organic rankine,0.4089,6
278,theses,turbine,0.4021,7
278,theses,power generation,0.3921,8
279,theses,service ubiquitous,0.5957,1
279,theses,ubiquitous visitor,0.5862,2
279,theses,ubiquitous visitors,0.5738,3
279,theses,handling ubiquitous,0.5639,4
279,theses,requirement ubiquitous,0.5594,5
279,theses,ubiquitous computing,0.5561,6
279,theses,museum ubiquitous,0.5454,7
279,theses,ubiquitous,0.5248,8
74,theses,hfdft spectral,0.6254,1
74,theses,computational hfdft,0.5696,2
74,theses,hfdft,0.4475,3
74,theses,quantum computational,0.4318,4
74,theses,spectral investigation,0.3618,5
74,theses,spectral,0.3432,6
74,theses,treating chronic,0.3312,7
74,theses,quantum,0.3219,8
79,theses,merger performance,0.7116,1
79,theses,post merger,0.5888,2
79,theses,merger,0.5729,3
79,theses,banks india,0.5387,4
79,theses,sector banks,0.4782,5
79,theses,private sector,0.3747,6
79,theses,banks,0.3747,7
79,theses,comparative analysis,0.3593,8
80,theses,centralized reliability,0.6028,1
80,theses,reliability security,0.5904,2
80,theses,applications cloud,0.5397,3
80,theses,cloud environment,0.5178,4
80,theses,reliability,0.4678,5
80,theses,cloud,0.4516,6
80,theses,evaluation internet,0.3573,7
80,theses,security issues,0.354,8
589,theses,parallelization cg,0.5679,1
589,theses,parallelization,0.4968,2
589,theses,research parallelization,0.4631,3
589,theses,scalability cg,0.431,4
589,theses,pipecg allreduce,0.4308,5
589,theses,performance computing,0.4216,6
589,theses,pipelined cg,0.4128,7
589,theses,develop pipecg,0.4076,8
126,theses,design arch,0.4785,1
126,theses,arch deformation,0.4425,2
126,theses,optimize arch,0.4417,3
126,theses,bistable arch,0.4403,4
126,theses,bistable arches,0.4356,5
126,theses,analyze arch,0.426,6
126,theses,arches bistable,0.3934,7
126,theses,arch use,0.391,8
280,theses,development semiconductor,0.5104,1
280,theses,semiconductor technology,0.51,2
280,theses,2d transistors,0.4736,3
280,theses,circuit modeling,0.4715,4
280,theses,semiconductor doping,0.4502,5
280,theses,graphene sublattice,0.4408,6
280,theses,graphene device,0.439,7
280,theses,semiconductor,0.4339,8
281,theses,uav formation,0.5747,1
281,theses,requirement uav,0.5683,2
281,theses,constraint uav,0.5627,3
281,theses,uav perform,0.5533,4
281,theses,wing uav,0.5422,5
281,theses,uav operational,0.5366,6
281,theses,individual uav,0.5316,7
281,theses,uav fly,0.5241,8
282,theses,algorithms social,0.4759,1
282,theses,maximization honest,0.4677,2
282,theses,bandit formulation,0.4528,3
282,theses,participation fairness,0.4332,4
282,theses,fairness allocation,0.4276,5
282,theses,achieve optimal,0.4105,6
282,theses,bandit problem,0.4104,7
282,theses,user fairness,0.3949,8
283,theses,bio sensor,0.5354,1
283,theses,biosensor,0.5146,2
283,theses,drive biosensor,0.5083,3
283,theses,domain biosensor,0.5042,4
283,theses,fabrication isfet,0.4707,5
283,theses,application bio,0.4661,6
283,theses,biosensor market,0.4658,7
283,theses,isfet technology,0.4637,8
1022,theses,engineering statechart,0.775,1
1022,theses,statechart,0.6606,2
1022,theses,software engineering,0.4533,3
1022,theses,look software,0.425,4
1022,theses,fresh look,0.3836,5
1022,theses,software,0.3533,6
1022,theses,engineering,0.3095,7
1022,theses,fresh,0.2329,8
90,theses,image deformation,0.6437,1
90,theses,detection forge,0.6122,2
90,theses,fictitious image,0.5256,3
90,theses,deformation applications,0.5102,4
90,theses,automatic detection,0.4602,5
90,theses,area fictitious,0.4347,6
90,theses,deformation,0.4346,7
90,theses,forge,0.3961,8
284,theses,flow study,0.4767,1
284,theses,gas flow,0.4334,2
284,theses,dynamic powder,0.4221,3
284,theses,flow fluid,0.3955,4
284,theses,gas powder,0.3946,5
284,theses,flow multiphase,0.3893,6
284,theses,liquid flow,0.3834,7
284,theses,multiphase gas,0.3825,8
285,theses,gas hydrates,0.5798,1
285,theses,hydrate gas,0.5737,2
285,theses,gas hydrate,0.5537,3
285,theses,hydrate consist,0.5011,4
285,theses,hydrates molecular,0.4921,5
285,theses,hydrate phase,0.4715,6
285,theses,hydrate consider,0.4596,7
285,theses,hydrate form,0.4516,8
286,theses,raman laser,0.6378,1
286,theses,combining raman,0.5808,2
286,theses,power laser,0.5776,3
286,theses,power raman,0.563,4
286,theses,fiber lasers,0.5437,5
286,theses,raman fiber,0.5364,6
286,theses,wavelength raman,0.5188,7
286,theses,fiber laser,0.5171,8
671,theses,speaker diarization,0.7045,1
671,theses,diarization conversational,0.6333,2
671,theses,graph clustering,0.6108,3
671,theses,conversational speech,0.5261,4
671,theses,approaches speaker,0.4964,5
671,theses,clustering approaches,0.4721,6
671,theses,clustering,0.4612,7
671,theses,speaker,0.4457,8
287,theses,blend polymer,0.4214,1
287,theses,polymer blend,0.4132,2
287,theses,develop polymer,0.3981,3
287,theses,thesis graphene,0.3976,4
287,theses,blend preparation,0.3894,5
287,theses,graft graphene,0.3888,6
287,theses,method polymer,0.3873,7
287,theses,blend composite,0.3784,8
288,theses,make vo2,0.432,1
288,theses,efficiency vanadium,0.4297,2
288,theses,vo2 unsuitable,0.4109,3
288,theses,vo2 use,0.4098,4
288,theses,vanadium dioxide,0.3984,5
288,theses,vo2 transition,0.3876,6
288,theses,pure vo2,0.3752,7
288,theses,vo2 tsmt,0.3742,8
289,theses,kernel specialized,0.4607,1
289,theses,kernel thesis,0.4525,2
289,theses,kernel generator,0.441,3
289,theses,kernel essentially,0.4337,4
289,theses,kernel generate,0.4294,5
289,theses,kernel separation,0.4175,6
289,theses,kernel like,0.4171,7
289,theses,kernel typically,0.4143,8
290,theses,doping cytocompatibility,0.4868,1
290,theses,bone regeneration,0.4361,2
290,theses,examine cytocompatibility,0.4201,3
290,theses,cytocompatibility calcium,0.4189,4
290,theses,biomedical application,0.418,5
290,theses,osteoblast viability,0.4168,6
290,theses,assess cytocompatibility,0.4124,7
290,theses,tailor osteoblast,0.4091,8
140,theses,public transportation,0.5248,1
140,theses,vehicle traffic,0.4929,2
140,theses,transportation metropolitan,0.4874,3
140,theses,traffic pollution,0.4798,4
140,theses,transport management,0.4745,5
140,theses,road traffic,0.4702,6
140,theses,commuter vehicle,0.4668,7
140,theses,transport metropolitan,0.4654,8
291,theses,ofdm systems,0.5028,1
291,theses,mimo bandwidth,0.4872,2
291,theses,output mimo,0.4688,3
291,theses,adaptive modulation,0.4387,4
291,theses,antenna mode,0.4284,5
291,theses,modulation coding,0.4038,6
291,theses,wideband channel,0.4037,7
291,theses,schemes ofdm,0.39,8
292,theses,algorithm lmf,0.4051,1
292,theses,matrix factorization,0.4035,2
292,theses,algorithm abp,0.394,3
292,theses,polynomial time,0.3856,4
292,theses,matrix multiplication,0.3678,5
292,theses,computing,0.3619,6
292,theses,lmf matrix,0.3612,7
292,theses,matrix size,0.3604,8
143,theses,grid converter,0.4432,1
143,theses,photovoltaic pv,0.3935,2
143,theses,ac grid,0.3773,3
143,theses,ac conversion,0.3731,4
143,theses,switch transformer,0.3711,5
143,theses,converter design,0.3552,6
143,theses,phase inverter,0.353,7
143,theses,photovoltaic,0.3448,8
293,theses,electromagnetic solver,0.4108,1
293,theses,electromagnetic solvers,0.4021,2
293,theses,electromagnetic compatibility,0.3959,3
293,theses,hybrid electromagnetic,0.3915,4
293,theses,industry electromagnetic,0.3906,5
293,theses,method emc,0.3757,6
293,theses,compatibility emc,0.3736,7
293,theses,emc test,0.3478,8
294,theses,creatinine biosensor,0.6309,1
294,theses,biosensor creatinine,0.6105,2
294,theses,testing creatinine,0.5647,3
294,theses,creatinine serum,0.5373,4
294,theses,estimation creatinine,0.5308,5
294,theses,serum creatinine,0.5281,6
294,theses,affinity creatinine,0.5104,7
294,theses,concentration creatinine,0.4849,8
295,theses,driver distraction,0.6187,1
295,theses,distraction driver,0.5878,2
295,theses,drive distraction,0.5686,3
295,theses,distract driver,0.5446,4
295,theses,driving environment,0.5137,5
295,theses,driver interaction,0.5074,6
295,theses,distraction operate,0.4991,7
295,theses,technology driver,0.4744,8
296,theses,smart mobility,0.4357,1
296,theses,mobility smart,0.4331,2
296,theses,smart cities,0.4285,3
296,theses,social network,0.4203,4
296,theses,influence smart,0.4146,5
296,theses,smart city,0.4053,6
296,theses,usage technology,0.3838,7
296,theses,demand smart,0.3773,8
297,theses,plasmonic nanoparticle,0.4438,1
297,theses,metal nanoparticle,0.4395,2
297,theses,emit molecule,0.4388,3
297,theses,emitter metal,0.438,4
297,theses,emitter plasmonic,0.4375,5
297,theses,nanoparticle study,0.4369,6
297,theses,absorbing nanostructure,0.4232,7
297,theses,nanostructure highlight,0.4138,8
298,theses,vibration launch,0.5243,1
298,theses,vibration mitigation,0.5049,2
298,theses,effective vibration,0.5017,3
298,theses,vibration isolation,0.4882,4
298,theses,reduce vibration,0.4852,5
298,theses,vibration use,0.4712,6
298,theses,vibration isolator,0.4654,7
298,theses,vibration work,0.45,8
299,theses,piezoelectric material,0.5447,1
299,theses,dielectric piezoelectric,0.5159,2
299,theses,enhance piezoelectric,0.5146,3
299,theses,piezoelectric,0.5146,4
299,theses,device piezoelectric,0.5031,5
299,theses,piezoelectric polar,0.4995,6
299,theses,piezoelectric dielectric,0.4984,7
299,theses,area piezoelectric,0.4878,8
300,theses,relay ieee,0.5057,1
300,theses,protection relay,0.5043,2
300,theses,protective relay,0.4523,3
300,theses,relay operation,0.4439,4
300,theses,failure relay,0.4305,5
300,theses,grid confi,0.4233,6
300,theses,relay,0.4186,7
300,theses,relays,0.4162,8
301,theses,models cardiac,0.5691,1
301,theses,cardiac skeletal,0.4837,2
301,theses,life cardiac,0.4782,3
301,theses,cardiac,0.465,4
301,theses,engineering disease,0.4614,5
301,theses,cardiovascular,0.4606,6
301,theses,heart disease,0.4539,7
301,theses,cardiac ailment,0.4474,8
302,theses,strong ceramic,0.4929,1
302,theses,ceramics,0.4816,2
302,theses,sized ceramic,0.4752,3
302,theses,derived ceramics,0.4605,4
302,theses,shortcoming ceramic,0.4581,5
302,theses,ceramic reinforce,0.452,6
302,theses,ceramics pdcs,0.4517,7
302,theses,ceramic,0.4495,8
303,theses,hybrid renewable,0.6396,1
303,theses,renewable energy,0.5369,2
303,theses,generation renewable,0.5206,3
303,theses,energy storage,0.4999,4
303,theses,power plant,0.4942,5
303,theses,power generation,0.4536,6
303,theses,source renewable,0.4358,7
303,theses,power resource,0.4321,8
304,theses,memory alloy,0.5601,1
304,theses,alloy shape,0.54,2
304,theses,alloy,0.5159,3
304,theses,class alloy,0.506,4
304,theses,alloy hf,0.5001,5
304,theses,temperature alloy,0.4934,6
304,theses,alloy attribute,0.4926,7
304,theses,niti alloy,0.4919,8
305,theses,produce biomass,0.5643,1
305,theses,biomass cultivation,0.5572,2
305,theses,cultivation biorefinery,0.5484,3
305,theses,resource biofuel,0.5421,4
305,theses,biomass plant,0.5371,5
305,theses,macroalgal biomass,0.5356,6
305,theses,biomass particularly,0.5293,7
305,theses,sustainable biofuel,0.5243,8
306,theses,nickel microwire,0.686,1
306,theses,microwire,0.5641,2
306,theses,wire drawing,0.5362,3
306,theses,evolution wire,0.5273,4
306,theses,microstructure texture,0.4776,5
306,theses,tension torsion,0.4307,6
306,theses,wire,0.4199,7
306,theses,microstructure,0.3794,8
308,theses,automation cfd,0.5504,1
308,theses,meshless cfd,0.5111,2
308,theses,aerospace cfd,0.4767,3
308,theses,cfd process,0.4655,4
308,theses,grid generation,0.4581,5
308,theses,grid methodology,0.4561,6
308,theses,automated meshless,0.445,7
308,theses,meshless solver,0.4255,8
309,theses,speech corpus,0.5439,1
309,theses,speech recognition,0.5324,2
309,theses,speech text,0.5187,3
309,theses,utterance develop,0.4654,4
309,theses,tamil speech,0.4196,5
309,theses,speak utterance,0.3988,6
309,theses,speech signal,0.3956,7
309,theses,corpus,0.3953,8
310,theses,microemulsion diesel,0.6175,1
310,theses,methanol emulsion,0.604,2
310,theses,diesel emulsion,0.5977,3
310,theses,diesel methanol,0.5921,4
310,theses,emulsion diesel,0.5853,5
310,theses,methanol diesel,0.5832,6
310,theses,engine methanol,0.5501,7
310,theses,methanol sprays,0.5388,8
311,theses,perovskite silicon,0.5564,1
311,theses,perovskite solar,0.5501,2
311,theses,hybrid perovskite,0.5168,3
311,theses,solar cell,0.4919,4
311,theses,perovskite layer,0.4729,5
311,theses,silicon solar,0.4429,6
311,theses,stable perovskite,0.4411,7
311,theses,active perovskite,0.4284,8
312,theses,systems biological,0.5081,1
312,theses,inference biological,0.453,2
312,theses,diagnostic systems,0.4507,3
312,theses,performance artificially,0.4119,4
312,theses,systems,0.407,5
312,theses,performance artificial,0.4014,6
312,theses,artificially engineer,0.3892,7
312,theses,artificial perform,0.3643,8
313,theses,device piezomems,0.6303,1
313,theses,device piezoelectric,0.5953,2
313,theses,bulk piezoelectric,0.5796,3
313,theses,pzt mems,0.5783,4
313,theses,piezoelectric material,0.571,5
313,theses,high piezoelectric,0.5678,6
313,theses,pzt technology,0.5635,7
313,theses,piezoelectric,0.5498,8
314,theses,aptamer biosensor,0.6319,1
314,theses,fluorescent aptasensor,0.4832,2
314,theses,dna aptamer,0.4797,3
314,theses,biosensor provide,0.4774,4
314,theses,reporter biosensing,0.4761,5
314,theses,biosensor,0.4614,6
314,theses,dna nanotechnology,0.4351,7
314,theses,aptamer dye,0.4332,8
315,theses,battle bandits,0.6026,1
315,theses,bandits online,0.6013,2
315,theses,bandits,0.5219,3
315,theses,subsetwise preferences,0.4808,4
315,theses,learning subsetwise,0.4648,5
315,theses,preferences structured,0.441,6
315,theses,online learning,0.4047,7
315,theses,structured feedback,0.3829,8
316,theses,mineralisation tectonic,0.6285,1
316,theses,ore geology,0.5359,2
316,theses,studies tectonic,0.5358,3
316,theses,major mineralisation,0.5236,4
316,theses,tectonic setting,0.4834,5
316,theses,geology,0.4802,6
316,theses,petrology geochemistry,0.4766,7
316,theses,tectonic context,0.4708,8
317,theses,requirement heater,0.5028,1
317,theses,satellite thermal,0.4883,2
317,theses,thermal management,0.4593,3
317,theses,heat radiator,0.4312,4
317,theses,heat pcm,0.4269,5
317,theses,thermal radiator,0.4224,6
317,theses,management heat,0.4137,7
317,theses,radiator design,0.4112,8
318,theses,biological nanopore,0.6191,1
318,theses,hybrid nanopore,0.5894,2
318,theses,nanopore help,0.5674,3
318,theses,nanopore,0.5447,4
318,theses,nanopore single,0.542,5
318,theses,nanopore base,0.5362,6
318,theses,nanopore typically,0.525,7
318,theses,bilayer nanopore,0.5225,8
319,theses,antenna design,0.516,1
319,theses,patch antennas,0.4902,2
319,theses,patch antenna,0.4712,3
319,theses,antennas,0.4488,4
319,theses,antenna characteristic,0.4444,5
319,theses,antenna study,0.4442,6
319,theses,wideband antenna,0.4204,7
319,theses,antennas modifications,0.4193,8
320,theses,signal sampling,0.6362,1
320,theses,sampling signal,0.6275,2
320,theses,sampling reconstruction,0.5826,3
320,theses,sampling scheme,0.5029,4
320,theses,reconstruction signal,0.5024,5
320,theses,shannon sampling,0.4987,6
320,theses,sampling structured,0.4862,7
320,theses,sampling framework,0.483,8
321,theses,cement granular,0.5737,1
321,theses,study cement,0.5719,2
321,theses,cemented granular,0.53,3
321,theses,weakly cement,0.5201,4
321,theses,scale cement,0.5006,5
321,theses,structure cemented,0.4709,6
321,theses,granular material,0.4429,7
321,theses,cement,0.4364,8
322,theses,turbine combustors,0.6063,1
322,theses,turbine combustor,0.5976,2
322,theses,combustor design,0.5948,3
322,theses,combustor operate,0.5756,4
322,theses,combustors lean,0.5726,5
322,theses,swirling flame,0.5585,6
322,theses,flame flow,0.5191,7
322,theses,combustor mitigation,0.5117,8
323,theses,microstructure strength,0.4287,1
323,theses,nanocrystalline nc,0.425,2
323,theses,bulk nanocrystalline,0.4219,3
323,theses,strength grain,0.4094,4
323,theses,material alloy,0.4014,5
323,theses,nanocrystalline material,0.3926,6
323,theses,strain hardenability,0.3857,7
323,theses,hardenability material,0.3778,8
324,theses,base signatures,0.6675,1
324,theses,realization pairing,0.5704,2
324,theses,pairing base,0.5619,3
324,theses,signatures static,0.5504,4
324,theses,signatures,0.4927,5
324,theses,efficient realization,0.4219,6
324,theses,secure efficient,0.4217,7
324,theses,pairing,0.3873,8
325,theses,failure structure,0.4241,1
325,theses,fracture fatigue,0.4096,2
325,theses,steel fatigue,0.4036,3
325,theses,fracture mechanic,0.3859,4
325,theses,failure crack,0.3848,5
325,theses,abstract fatigue,0.3747,6
325,theses,methodology fatigue,0.37,7
325,theses,crack propagation,0.3691,8
326,theses,river sharing,0.5232,1
326,theses,allocation water,0.4901,2
326,theses,water allocation,0.4793,3
326,theses,river thesis,0.4747,4
326,theses,externality river,0.4694,5
326,theses,water trade,0.4562,6
326,theses,river transboundary,0.4228,7
326,theses,problem river,0.4209,8
327,theses,elegan bacteria,0.5653,1
327,theses,mechanism elegan,0.512,2
327,theses,caenorhabditis elegan,0.4915,3
327,theses,regulation pathogen,0.4826,4
327,theses,neuron pathogen,0.4811,5
327,theses,pathogen specific,0.4572,6
327,theses,induce pathogen,0.4423,7
327,theses,innate immune,0.4374,8
328,theses,speed control,0.4198,1
328,theses,voltage control,0.4143,2
328,theses,control stator,0.3863,3
328,theses,vector control,0.3779,4
328,theses,control vector,0.374,5
328,theses,control speed,0.3735,6
328,theses,electric vehicle,0.3665,7
328,theses,induction motor,0.3652,8
330,theses,aerospace optimal,0.5804,1
330,theses,trajectory optimization,0.5611,2
330,theses,aerospace trajectory,0.5327,3
330,theses,methodology aerospace,0.5323,4
330,theses,aerospace vehicle,0.4775,5
330,theses,optimal control,0.4677,6
330,theses,aerospace problem,0.4657,7
330,theses,optimization routine,0.4472,8
331,theses,manufacturing aircraft,0.4455,1
331,theses,fibre reinforcement,0.407,2
331,theses,yarn tufting,0.403,3
331,theses,laminate characterize,0.3978,4
331,theses,aircraft structural,0.3929,5
331,theses,carbon fibre,0.3862,6
331,theses,composite laminate,0.3765,7
331,theses,plane mechanical,0.3761,8
332,theses,seismicity analysis,0.5781,1
332,theses,attenuation characteristics,0.5414,2
332,theses,characteristics seismicity,0.516,3
332,theses,analysis himalayan,0.4551,4
332,theses,frequency analysis,0.4284,5
332,theses,seismicity,0.4206,6
332,theses,attenuation,0.4157,7
332,theses,himalayan region,0.3559,8
338,theses,base piezoceramic,0.5727,1
338,theses,5tio3 base,0.5655,2
338,theses,piezoceramic abstract,0.4747,3
338,theses,5bi0 5tio3,0.4589,4
338,theses,5tio3,0.426,5
338,theses,na0 5bi0,0.4179,6
338,theses,piezoceramic,0.4104,7
338,theses,octahedral tilt,0.3913,8
339,theses,restricted boltzmann,0.7668,1
339,theses,boltzmann machines,0.7214,2
339,theses,boltzmann,0.5442,3
339,theses,algorithms learn,0.5187,4
339,theses,efficient algorithms,0.4446,5
339,theses,learn restricted,0.444,6
339,theses,algorithms,0.4075,7
339,theses,machines available,0.3193,8
149,theses,mos transistors,0.5556,1
149,theses,quantum transport,0.4895,2
149,theses,transport 2d,0.4279,3
149,theses,modeling quantum,0.4243,4
149,theses,transistors,0.4025,5
149,theses,multiscale modeling,0.4,6
149,theses,base mos,0.3492,7
149,theses,2d material,0.3293,8
949,theses,nano resonating,0.7134,1
949,theses,resonating devices,0.6465,2
949,theses,micro nano,0.5761,3
949,theses,resonating,0.4754,4
949,theses,factor micro,0.4599,5
949,theses,micro,0.4348,6
949,theses,nano,0.4104,7
949,theses,quality factor,0.4001,8
341,theses,dislocation alloy,0.4964,1
341,theses,interact dislocation,0.4259,2
341,theses,shape precipitate,0.401,3
341,theses,harden alloy,0.3835,4
341,theses,precipitation harden,0.3705,5
341,theses,stress precipitation,0.3697,6
341,theses,dislocation provide,0.3569,7
341,theses,coherency strain,0.3519,8
